Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Mads Fuglede,madsfuglede,3778,2019-05-01 15:12:26 EET,Tweet,20,1,https://twitter.com/madsfuglede/status/1123575907376140288,Glædelig 1. maj til Danmarks arbejdere. Jeres virke gør os rigere og stærkere. #1maj #dkpol,madsfuglede,,,,,-1.4761904761904763
Mads Fuglede,madsfuglede,3766,2019-04-25 19:07:40 EET,Tweet,15,1,https://twitter.com/madsfuglede/status/1121460782586372096,Kæmpe tillykke til Johanne Schmidt-Nielsen og Red Barnet. Jeg tror I passer rigtig godt sammen.,madsfuglede,,,,,-2.5
Mads Fuglede,madsfuglede,3754,2019-04-20 20:54:52 EET,Link,4142,1970,https://twitter.com/madsfuglede/status/1119675820774182915,RT @GOP: An IMPORTANT takeaway from the Mueller report ⬇️ https://www.cnn.com/2019/04/19/opinions/mueller-report-obama-jennings/index.html,madsfuglede,https://www.cnn.com/2019/04/19/opinions/mueller-report-obama-jennings/index.html,https://www.cnn.com/2019/04/19/opinions/mueller-report-obama-jennings/index.html,,,291.04761904761904
Mads Fuglede,madsfuglede,3725,2019-04-02 13:01:04 EET,Tweet,37,1,https://twitter.com/madsfuglede/status/1113033602114183168,Gud velsigne Radikale Venstre.,madsfuglede,,,,,-1.0789473684210527
Mads Fuglede,madsfuglede,3724,2019-04-01 17:37:57 EET,Tweet,31,8,https://twitter.com/madsfuglede/status/1112740893851832321,RT @dyrby: En trængt @larsloekke tvinger altid det bedste frem i ham. En overbevisende præstation og Mette Frederiksen skal forberede klart…,madsfuglede,,,,,-1.0512820512820513
Mads Fuglede,madsfuglede,3693,2019-03-13 01:33:09 EET,Tweet,0,0,https://twitter.com/madsfuglede/status/1105612724107661313,@Bruun6eren Har du været forbi Portman Road?,madsfuglede,,,,,-82.0
Mads Fuglede,madsfuglede,3684,2019-03-10 00:29:42 EET,Link,11374,2221,https://twitter.com/madsfuglede/status/1104509593756073985,RT @TheOnion: Bored Iowa Town Trying To Convince Kirsten Gillibrand It Local Tradition To Eat Live Tarantula https://trib.al/0BW3KOj https:…,madsfuglede,https://trib.al/0BW3KOj,https://politics.theonion.com/bored-iowa-town-trying-to-convince-kirsten-gillibrand-i-1833159244?utm_source=Twitter&utm_campaign=SF&utm_content=Main&utm_medium=SocialMarketing,,,617.9545454545455
