Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Jan E. Jørgensen,JanEJoergensen,10025,2019-05-02 10:55:30 EET,Tweet,7,1,https://twitter.com/JanEJoergensen/status/1123873639399665667,@PiaOlsen Det kunne måske godt have været skrevet lidt tydeligere.,JanEJoergensen,,,,,-2.625
Jan E. Jørgensen,JanEJoergensen,10025,2019-05-02 10:53:53 EET,Tweet,0,0,https://twitter.com/JanEJoergensen/status/1123873228991156224,@Loekkegaard_MEP Nej nej... Der opstod blot lidt forvirring :-) No worries.,JanEJoergensen,,,,,-42.0
Jan E. Jørgensen,JanEJoergensen,10025,2019-05-02 10:52:19 EET,Tweet,0,0,https://twitter.com/JanEJoergensen/status/1123872835338932224,@Malthesmor @aktiv_3 Jeg har i øvrigt ikke skrevet “hun”,JanEJoergensen,,,,,-42.0
Jan E. Jørgensen,JanEJoergensen,10025,2019-05-02 10:51:03 EET,Tweet,0,0,https://twitter.com/JanEJoergensen/status/1123872516727025665,@chorDK Tag det nu helt roligt alle sammen - please. Han var ikke på sin pind - længere er den ikke.,JanEJoergensen,,,,,-42.0
Jan E. Jørgensen,JanEJoergensen,10025,2019-05-02 10:49:46 EET,Tweet,0,0,https://twitter.com/JanEJoergensen/status/1123872196177420288,"@Malthesmor @aktiv_3 Det var bestemt ikke tanken. Det var snarere en reflektion over, at vi politikere og vores gøren og laden ikke fylder så meget i virkelighedens verden, som vi går og bilder os selv ind. Hvis jeg gør grin med noget, så er det mit eget ego",JanEJoergensen,,,,,-42.0
Jan E. Jørgensen,JanEJoergensen,10025,2019-05-02 10:47:44 EET,Tweet,0,0,https://twitter.com/JanEJoergensen/status/1123871681343295488,@Heflylo Nej - og heldigvis for det :-),JanEJoergensen,,,,,-42.0
Jan E. Jørgensen,JanEJoergensen,10025,2019-05-02 10:47:26 EET,Tweet,0,0,https://twitter.com/JanEJoergensen/status/1123871609465581568,"@stokkink Nej - det er ikke det. Jeg skulle til møde med @JakobEllemann da han var ny minister - og i porten fik jeg spørgsmålet, om jeg kendte hans lokalnummer, for han kunne ikke lige se, hvor han havde kontor henne.",JanEJoergensen,,,,,-42.0
Jan E. Jørgensen,JanEJoergensen,10025,2019-05-02 10:45:07 EET,Tweet,0,0,https://twitter.com/JanEJoergensen/status/1123871024733478913,@Olefrank Good one 😂,JanEJoergensen,,,,,-42.0
Jan E. Jørgensen,JanEJoergensen,10025,2019-05-02 10:44:38 EET,Tweet,0,0,https://twitter.com/JanEJoergensen/status/1123870903014764544,"@RetroLiker Jeg bilder mig ikke ind, at jeg er meget kendt. Men Venstre har dog været her et stykke tid og burde have opnået en vis kendskabsgrad ;-)",JanEJoergensen,,,,,-42.0
Jan E. Jørgensen,JanEJoergensen,10025,2019-05-02 10:43:26 EET,Tweet,0,0,https://twitter.com/JanEJoergensen/status/1123870599158407171,@mathiasjorgens @BusinessHansen Nu er det mest en sjov historie fra virkelighedens verden - og receptionister hører jo en milliard navne på virksomheder og personer i løbet af en arbejdsdag - så alt er godt 😊,JanEJoergensen,,,,,-42.0
