Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Søren Pape Poulsen,SorenPape,42832,2019-05-01 07:31:35 EET,Photo,100,16,https://twitter.com/SorenPape/status/1123459933004021760,"God 1. maj til mine røde kolleger! Her er lidt inspiration til jeres taler 😉 Det har vel aldrig været meningen, at lastbilchaufføren og sygeplejersken skulle betale topskat? Husk. Lavere skat er også velfærd 💚 #dkpol https://t.co/s0NhfCZN0p",SorenPape,https://t.co/s0NhfCZN0p,https://twitter.com/SorenPape/status/1123459933004021760/photo/1,,,2.230769230769231
Søren Pape Poulsen,SorenPape,42816,2019-04-30 15:04:59 EET,Link,69,6,https://twitter.com/SorenPape/status/1123211645847785472,"Politi og fængselspersonale yder hver dag en vigtig indsats for at sikre, at Danmark er et trygt og sikkert samfund. Men det er ikke altid uden risici. Derfor jeg her besluttet at etablere en medaljeordning. Mere her 👇 http://www.justitsministeriet.dk/nyt-og-presse/pressemeddelelser/2019/justitsministeren-kan-nu-haedre-medarbejdere-med-medaljer",SorenPape,http://www.justitsministeriet.dk/nyt-og-presse/pressemeddelelser/2019/justitsministeren-kan-nu-haedre-medarbejdere-med-medaljer,http://www.justitsministeriet.dk/nyt-og-presse/pressemeddelelser/2019/justitsministeren-kan-nu-haedre-medarbejdere-med-medaljer,,,1.5957446808510638
Søren Pape Poulsen,SorenPape,42784,2019-04-29 22:57:45 EET,Photo,38,6,https://twitter.com/SorenPape/status/1122968234221875201,Respekt for meldingen fra Novo Nordisk om deres klima- og miljøstrategi. Erhvervslivet tager virkelig ansvar for vores. Flere brancher og virksomheder har den seneste tid meldt lignende ambitioner ud 👍🌳🇩🇰 #dkgreen #dkbiz #dkpol https://t.co/dXRnK5WbNh,SorenPape,https://t.co/dXRnK5WbNh,https://twitter.com/SorenPape/status/1122968234221875201/photo/1,,,-1.2272727272727273
Søren Pape Poulsen,SorenPape,42747,2019-04-28 19:34:07 EET,Tweet,0,0,https://twitter.com/SorenPape/status/1122554602082193408,@brian_fyhn Han skal bare behandles som et parti ligesom alle andre. Hvis det handler om at det er alle mod en - så går han et godt valg og det vil jeg ikke bidrage til,SorenPape,,,,,-126.0
Søren Pape Poulsen,SorenPape,42642,2019-04-26 08:31:39 EET,Tweet,101,17,https://twitter.com/SorenPape/status/1121663109691609088,"Jeg vil gerne mane enhver tvivl til jorden: Det er IKKE konservativ politik, at der skal 10 mio. afrikanere til Europa. EU skal først og fremmest fokusere på styrket kontrol af de ydre grænser. Glad for at @WeissPernille har præciseret dette i går aftes #dkpol",SorenPape,,,,,1.873015873015873
Søren Pape Poulsen,SorenPape,42604,2019-04-26 00:19:41 EET,Tweet,68,17,https://twitter.com/SorenPape/status/1121539303895646210,RT @metteabildgaard: Lad mig slå helt fast: 10 mio. afrikanske migranter til Europa er ikke konservativ politik! Det indtryk får man desvær…,SorenPape,,,,,1.3492063492063493
Søren Pape Poulsen,SorenPape,42604,2019-04-25 13:34:31 EET,Tweet,0,0,https://twitter.com/SorenPape/status/1121376939145560065,"@aidaammary @Kvindesamfund @Helle_Jac Hvis du synes, det er til grin, at voldtægtsofre skal have en grundig lovgivning, er det din sag. Vi har bedt om en hurtig behandling i straffelovrådet, så vi kan fremsætte lovforslag allerede i næste samling. Om så alle partier var enige, kan det ik nås i denne samling alligevel",SorenPape,,,,,-126.0
Søren Pape Poulsen,SorenPape,42604,2019-04-25 13:30:40 EET,Tweet,10,0,https://twitter.com/SorenPape/status/1121375973683945473,"@Kvindesamfund Trækkes i langdrag? Syltekrukke? Håber ikke det er seriøst ment? Vi har jo netop bedt om en hurtig behandling i straffelovrådet, så vi kan fremsætte lovgivning allerede i næste samling. Om så alle partier var enige, kan det under ingen omstændigheder nås i denne samling alligevel",SorenPape,,,,,-6.3
Søren Pape Poulsen,SorenPape,42604,2019-04-25 10:32:33 EET,Tweet,1,0,https://twitter.com/SorenPape/status/1121331148720885761,"@Helle_Jac Ja, og vigtigst fordi vi skal sikre en lovgivning hvor det er på baggrund af et grundigt forberedende arbejde og derfor skal vi have straffelovrådet til at komme med et egentlig forslag",SorenPape,,,,,-63.0
Søren Pape Poulsen,SorenPape,42578,2019-04-24 20:43:06 EET,Photo,149,9,https://twitter.com/SorenPape/status/1121122410261094401,"Smuk mindehøjtidelighed for ofrene på Sri Lanka 🇱🇰🙏 Tak til ungdomspartierne for at stå sammen om dette, så vi kunne samles her i aften. https://t.co/PcCRkWVLa8",SorenPape,https://t.co/PcCRkWVLa8,https://twitter.com/SorenPape/status/1121122410261094401/photo/1,,,2.8727272727272726
