Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Torsten Gejl,TorstenGejl,3079,2019-04-10 20:10:58 EET,Tweet,38,9,https://twitter.com/TorstenGejl/status/1116040892115312640,"RT @alternativet_: Hjemløse skal ikke mødes med straf og udvisning. De skal mødes med hjælp og empati. Andet kan vi ikke være bekendt, skri…",TorstenGejl,,,,,1.46875
Torsten Gejl,TorstenGejl,3079,2019-04-10 20:10:39 EET,Tweet,29,5,https://twitter.com/TorstenGejl/status/1116040811970465800,"RT @alternativet_: Det er simpelthen ikke rimeligt, at man kriminaliserer det at være hjemløs, siger @TorstenGejl. Afskaf zoneforbud og skæ…",TorstenGejl,,,,,1.0625
Torsten Gejl,TorstenGejl,3072,2019-04-09 23:09:26 EET,Tweet,237,28,https://twitter.com/TorstenGejl/status/1115723416382865411,"RT @alternativet_: Vi overvejer at indkalde til pressemøde kl 15. Idé til tema: Hvis ikke vi får regeringsmagten, går jorden nok under... #…",TorstenGejl,,,,,8.28125
Torsten Gejl,TorstenGejl,3072,2019-04-09 10:39:00 EET,Photo,57,16,https://twitter.com/TorstenGejl/status/1115534566494736384,Delte en meget tryg nat med hjemløse danskere i tryghedslejren foran Borgen. I dag gælder det. Zoneforbuddet og stramningen af tiggerloven skal rulles tilbage. Går i salen med begge forslag. @alternativet_ #dkpol https://t.co/ZEYPb9B85I,TorstenGejl,https://t.co/ZEYPb9B85I,https://twitter.com/TorstenGejl/status/1115534566494736384/photo/1,,,1.9210526315789473
Torsten Gejl,TorstenGejl,3072,2019-04-09 10:34:33 EET,Tweet,98,13,https://twitter.com/TorstenGejl/status/1115533445197910021,RT @uffeelbaek: I nat sov @alternativet_’s socialordfører @TorstenGejl sammen med de hjemløse på Christiansborgs Slotsplads. I dag foreslår…,TorstenGejl,,,,,3.46875
Torsten Gejl,TorstenGejl,3066,2019-04-08 19:07:21 EET,Tweet,31,8,https://twitter.com/TorstenGejl/status/1115300105857523717,"RT @BjarkeCharlie: Danmarks mest engagerede og vildeste hjemløseordfører, @TorstenGejl og de seje mennesker, der slår lejr foran Christians…",TorstenGejl,,,,,1.21875
Torsten Gejl,TorstenGejl,3066,2019-04-08 18:06:10 EET,Tweet,65,17,https://twitter.com/TorstenGejl/status/1115284707997044738,RT @kkJonasJakobsen: Straf og sanktioner er ikke løsningen på hjemløshed og sociale problemer. Håber hele #dkpol lytter og bakker op om @To…,TorstenGejl,,,,,2.5625
Torsten Gejl,TorstenGejl,3066,2019-04-08 18:05:32 EET,Tweet,43,17,https://twitter.com/TorstenGejl/status/1115284548663877633,RT @alternativet_: Sammen med op mod 50 hjemløse skal vores hjemløseordfører @TorstenGejl i nat sove på Christiansborgs Slotsplads. Hjemløs…,TorstenGejl,,,,,1.875
Torsten Gejl,TorstenGejl,3062,2019-04-07 23:18:07 EET,Tweet,27,5,https://twitter.com/TorstenGejl/status/1115000825800273921,"RT @MathiasHj: Viktor Fischers hilsen til OB’s fans er provokerende ja - men hvor er det dejligt, at vi igen ser danske topfodboldspillere…",TorstenGejl,,,,,1.0
Torsten Gejl,TorstenGejl,3062,2019-04-07 22:02:01 EET,Link,94,13,https://twitter.com/TorstenGejl/status/1114981675119906818,På tirsdag fremsætter jeg beslutningsforslag i Folketinget om: 1) tilbagerulning af lovændringen om skærpelse af straffen for tiggeri. Og 2) afskaffelse af zoneforbuddet og stop for kriminaliseringen af hjemløse. @alternativet_ #dkpol https://www.facebook.com/events/309776166586380??ti=ia,TorstenGejl,https://www.facebook.com/events/309776166586380??ti=ia,https://www.facebook.com/events/309776166586380??ti=ia,,,1.9814814814814814
Torsten Gejl,TorstenGejl,3062,2019-04-07 21:59:03 EET,Tweet,2,0,https://twitter.com/TorstenGejl/status/1114980930467315714,@AnnaBylov @EU_Spring @rasmusnordqvist 💚,TorstenGejl,,,,,-16.0
Torsten Gejl,TorstenGejl,3061,2019-04-06 21:09:47 EET,Tweet,4,0,https://twitter.com/TorstenGejl/status/1114606140787253248,"@AStjernholm Af hjertet tak, Anders💚",TorstenGejl,,,,,-8.0
Torsten Gejl,TorstenGejl,3060,2019-04-05 17:25:47 EET,Tweet,33,11,https://twitter.com/TorstenGejl/status/1114187383900127232,"RT @ClausJansson: Det største og mest nødvendige beskæftigelsesmæssige projekt i vores tid er at sætte ledige danskere fri, siger @TorstenG…",TorstenGejl,,,,,1.375
Torsten Gejl,TorstenGejl,3059,2019-04-04 16:00:27 EET,Tweet,31,10,https://twitter.com/TorstenGejl/status/1113803519016960001,"RT @BjarkeCharlie: Grøn eksamen i ft i dag. Er partierne grønne, eller pynter de sig bare med grønt frem mod valget? 1) Udfas oliejagt i…",TorstenGejl,,,,,1.28125
Torsten Gejl,TorstenGejl,3059,2019-04-04 16:00:11 EET,Tweet,18,5,https://twitter.com/TorstenGejl/status/1113803453648769025,"RT @alternativet_: Tak for et fremragende forslag til Alternativet, siger @PiaOlsen fra Folketingets talerstol under grøn eksamen i #ftlive…",TorstenGejl,,,,,-1.391304347826087
Torsten Gejl,TorstenGejl,3059,2019-04-04 15:59:42 EET,Tweet,24,7,https://twitter.com/TorstenGejl/status/1113803331628093440,RT @alternativet_: De kendte reserver løber ud omkring 2033. Hvorfor skal vi fortsætte oliejagten? Hvorfor trækker vi ikke en streg i sande…,TorstenGejl,,,,,-1.032258064516129
Torsten Gejl,TorstenGejl,3059,2019-04-04 15:59:24 EET,Tweet,34,9,https://twitter.com/TorstenGejl/status/1113803256453582848,"RT @alternativet_: Skal vi blive ved for al evighed, indtil vi har suget alt olien op? Det er da håbløst, siger @rasmusnordqvist til Social…",TorstenGejl,,,,,1.34375
Torsten Gejl,TorstenGejl,3059,2019-04-04 15:59:17 EET,Tweet,14,7,https://twitter.com/TorstenGejl/status/1113803226233606144,"RT @alternativet_: Vi importerer allerede nu olie fra Norge og Rusland, så hvorfor er det, at partier tegner et skræmmebillede af at skulle…",TorstenGejl,,,,,-1.5238095238095237
Torsten Gejl,TorstenGejl,3059,2019-04-04 15:59:03 EET,Link,24,11,https://twitter.com/TorstenGejl/status/1113803169660846081,RT @gustav_bech: Vi skal løsrive os helt fra det fossil-baserede samfund #dkgreen #dkpol #dkjordbrug http://jordbrug.dk/vi-skal-loesrive-os-helt-fra-det-fossil-baserede-samfund/ via @gustav_be…,TorstenGejl,http://jordbrug.dk/vi-skal-loesrive-os-helt-fra-det-fossil-baserede-samfund/,http://jordbrug.dk/vi-skal-loesrive-os-helt-fra-det-fossil-baserede-samfund/,,,-1.542857142857143
