Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Liselott Blixt,Blixt22,5684,2019-04-04 07:52:29 EET,Tweet,16,4,https://twitter.com/Blixt22/status/1113680718201282565,"RT @FrederikGermann: Af hjertet tak til @EllenTraneNorby, @Blixt22 og @regeringDK for i dag at præsentere helhedsplanen for Scleroseområdet…",Blixt22,,,,,1.6666666666666667
Liselott Blixt,Blixt22,5684,2019-04-04 07:51:47 EET,Tweet,35,10,https://twitter.com/Blixt22/status/1113680545601474560,RT @Sclerose_dk: Fantastisk nyhed for alle med #sclerose og deres #pårørende: #Helhedsplan er endelig en realitet. Tak til @EllenTraneNorby…,Blixt22,,,,,3.75
Liselott Blixt,Blixt22,5574,2019-02-18 09:16:01 EET,Tweet,1,0,https://twitter.com/Blixt22/status/1097394289200558080,"@WRWR2019 Soon the Danish route is coming, driving from Padborg, around Esbjerg, Odense, Korsør og Køge. Giving the baton to the swedish bikergirls by the danish parliament. #3maj #WRWR2019 #womenriders #Denmark #motorcykler #verdenrundt #80lande",Blixt22,,,,,-12.0
Liselott Blixt,Blixt22,5574,2019-02-18 09:07:19 EET,Tweet,11,4,https://twitter.com/Blixt22/status/1097392099681624065,"RT @WRWR2019: 📣📣OFFICIAL ROUTE RELEASES📣📣 The following country registrations are now open: France 🇫🇷, Spain 🇪🇸, Portugal🇵🇹, Andorra🇦🇩, Ita…",Blixt22,,,,,1.25
