Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Sophie Løhde,sophieloehde,18525,2019-05-02 09:54:47 EET,Photo,213,29,https://twitter.com/sophieloehde/status/1123858356333154304,RT @larsloekke: God 1. maj 😊 https://t.co/6ubmgfcnAm,sophieloehde,https://t.co/6ubmgfcnAm,https://twitter.com/larsloekke/status/1123572967118602240/photo/1,,,8.962962962962964
Sophie Løhde,sophieloehde,18525,2019-05-02 09:53:09 EET,Tweet,13,3,https://twitter.com/sophieloehde/status/1123857947258425344,RT @Finansmin: Regeringen med innovationsminister @sophieloehde i spidsen og @kommunerne har lavet aftale om koordinerende sagsbehandling f…,sophieloehde,,,,,-1.625
Sophie Løhde,sophieloehde,18525,2019-05-02 09:52:14 EET,Tweet,40,13,https://twitter.com/sophieloehde/status/1123857715267239936,"RT @venstredk: Dejligt, at vi sammen med arbejdsmarkedets parter har lavet 3 trepartsaftaler. Det er den danske model, når den er bedst. Si…",sophieloehde,,,,,2.0384615384615383
Sophie Løhde,sophieloehde,18525,2019-05-02 09:50:43 EET,Tweet,3,2,https://twitter.com/sophieloehde/status/1123857334458048512,RT @billewinkel: Nyt råd skal hjælpe ⁦@regeringDK⁩ med at fjerne bøvl og bureaukrati i den offentlige sektor. #dkpol #sammenhængsreform ht…,sophieloehde,,,,,-5.2
Sophie Løhde,sophieloehde,18518,2019-05-01 06:58:29 EET,Tweet,46,19,https://twitter.com/sophieloehde/status/1123451603028271105,"RT @venstredk: Venstre prioriterer sundhed. Vi går til valg på en ambitiøs sundhedsaftale, der sikrer flere sygeplejersker, læger og topmod…",sophieloehde,,,,,1.3
Sophie Løhde,sophieloehde,18518,2019-05-01 06:57:32 EET,Tweet,48,16,https://twitter.com/sophieloehde/status/1123451361805336577,RT @venstredk: Sådan! Det går godt i Danmark. Vi fører en fast og fair udlændingepolitik. Flere kommer i job. Færre er på offentlig forsørg…,sophieloehde,,,,,1.28
Sophie Løhde,sophieloehde,18513,2019-04-28 18:20:49 EET,Tweet,29,12,https://twitter.com/sophieloehde/status/1122536155499700226,"RT @venstredk: Statsminister @larsloekke: ""Danskernes pensionsalder skal ikke bare automatisk stige og stige, uden vi tager højde for, om a…",sophieloehde,,,,,-1.2195121951219512
Sophie Løhde,sophieloehde,18513,2019-04-28 18:20:33 EET,Tweet,24,9,https://twitter.com/sophieloehde/status/1122536088554180608,"RT @ThDanielsen: @larsloekke har takket ja til 6 valgdueller mod Mette Frederiksen. Men @Spolitik oplyser, at deres statsministerkandidat d…",sophieloehde,,,,,-1.5151515151515151
Sophie Løhde,sophieloehde,18513,2019-04-28 18:19:00 EET,Tweet,63,15,https://twitter.com/sophieloehde/status/1122535697871720450,"RT @Claus_Richter: Mette F tør simpelthen ikke at møde Løkke - det forstår jeg godt, for alle @Spolitik bluffnumrene bliver afsløret hver g…",sophieloehde,,,,,1.56
Sophie Løhde,sophieloehde,18500,2019-04-27 13:20:33 EET,Tweet,49,16,https://twitter.com/sophieloehde/status/1122098202323423232,RT @venstredk: Beskæftigelsesrekord i Danmark – igen igen! 44 måneder i træk med jobfremgang siden folketingsvalget i 2015! Danmark er i…,sophieloehde,,,,,1.3
Sophie Løhde,sophieloehde,18490,2019-04-26 16:04:37 EET,Tweet,6,2,https://twitter.com/sophieloehde/status/1121777104360759298,RT @akutberedskabet: Tak til innovationsminister @sophieloehde og regionsrådsformand @SophieHAndersen for besøget ved en af @akutberedskabe…,sophieloehde,,,,,-6.25
Sophie Løhde,sophieloehde,18490,2019-04-26 16:04:04 EET,Tweet,25,8,https://twitter.com/sophieloehde/status/1121776962677170183,"RT @nythospital: Vi deler meget gerne vores innovative løsninger på fremtidens sundhedsudfordringer. I dag tog vi, @nordsjaelhosp og region…",sophieloehde,,,,,-1.5151515151515151
Sophie Løhde,sophieloehde,18490,2019-04-26 13:22:12 EET,Tweet,18,4,https://twitter.com/sophieloehde/status/1121736229643542528,RT @nordsjaelhosp: Innovationsminister @sophieloehde på besøg på @nordsjaelhosp med regionsrådsformand @SophieHAndersen for at se fremtide…,sophieloehde,,,,,-2.272727272727273
Sophie Løhde,sophieloehde,18490,2019-04-26 12:21:11 EET,Tweet,1,0,https://twitter.com/sophieloehde/status/1121720873709338625,@mottlau_trine Selv tak - en fornøjelse👍🏻😊,sophieloehde,,,,,-50.0
Sophie Løhde,sophieloehde,18490,2019-04-26 12:20:55 EET,Photo,9,2,https://twitter.com/sophieloehde/status/1121720808009871360,RT @mottlau_trine: Tusind tak for besøget @sophieloehde ved Region H Akutlægebil i Nord. https://t.co/UJbN0Ouava,sophieloehde,https://t.co/UJbN0Ouava,https://twitter.com/mottlau_trine/status/1121719995946405888/photo/1,,,-3.909090909090909
Sophie Løhde,sophieloehde,18490,2019-04-26 12:20:20 EET,Photo,7,3,https://twitter.com/sophieloehde/status/1121720658927419397,Tak til @RegionH for godt besøg på Nordsjællands Hospital med fokus på akutlægebil og innovation i sundhedsvæsenet #sundpol #dkpol https://t.co/29ZLyOMWW8,sophieloehde,https://t.co/29ZLyOMWW8,https://twitter.com/sophieloehde/status/1121720658927419397/photo/1,,,-4.3
Sophie Løhde,sophieloehde,18490,2019-04-26 12:01:26 EET,Tweet,26,6,https://twitter.com/sophieloehde/status/1121715905325686786,Regeringen lander endnu en bred politisk delaftale👍🏻 Sikrer både flere erhvervsrettede uddannelser tættere på de unge. Og m nyt henvisningstaxameter giver vi gymnasier gulerod til hjælpe elever der valgt forkert videre over på erhvervsuddannelse #dkpol #sammenhængsreform,sophieloehde,,,,,-1.5625
Sophie Løhde,sophieloehde,18490,2019-04-26 10:38:54 EET,Tweet,6,2,https://twitter.com/sophieloehde/status/1121695132204589056,"RT @billewinkel: .@regeringen har indgået delaftale om ungeudspil med S, DF, RV og SF: Et nyt henvisningstaxameter vil gøre det nemmere for…",sophieloehde,,,,,-6.25
Sophie Løhde,sophieloehde,18490,2019-04-26 10:38:07 EET,Tweet,86,24,https://twitter.com/sophieloehde/status/1121694935395307520,RT @troelslundp: Historisk aftale i nat om stærkt styrket arbejdsmiljøindsats. 460 mio kr ekstra til Arbejdstilsynet - mere målrettede tils…,sophieloehde,,,,,2.2
Sophie Løhde,sophieloehde,18471,2019-04-25 08:47:10 EET,Tweet,9,4,https://twitter.com/sophieloehde/status/1121304627528523776,"RT @billewinkel: Thomassia Pedersen og 99 andre unge velfærdstalenter, bliver i dag hyldet for deres stærke faglighed. Det sker på Christia…",sophieloehde,,,,,-3.923076923076923
Sophie Løhde,sophieloehde,18468,2019-04-24 21:32:09 EET,Tweet,24,5,https://twitter.com/sophieloehde/status/1121134754403889157,"RT @billewinkel: Lovændring på vej: @sophieloehde og @EllenTraneNorby vil give patienter, der er henvist fra det offentlige sundhedsvæsen t…",sophieloehde,,,,,-1.7586206896551724
Sophie Løhde,sophieloehde,18468,2019-04-22 22:12:29 EET,Tweet,163,27,https://twitter.com/sophieloehde/status/1120420126837346306,"RT @Statsmin: STM Lars Løkke Rasmussens udtalelse om terrorangreb i Sri Lanka: ”Vores bange anelser er desværre blevet bekræftet, idet der…",sophieloehde,,,,,3.7254901960784315
