Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Claus Kvist Hansen,ClausKvist_DF,1253,2019-04-30 15:55:31 EET,Tweet,7,4,https://twitter.com/ClausKvist_DF/status/1123224365468925952,RT @Netavisen_Pio: Dansk Folkepartis social dumping-ordfører @ClausKvist_DF efter samråd om den danske ambassade i Polens rådgivning af vog…,ClausKvist_DF,,,,,1.5714285714285714
Claus Kvist Hansen,ClausKvist_DF,1253,2019-04-28 20:43:30 EET,Tweet,2,1,https://twitter.com/ClausKvist_DF/status/1122572060293775360,@torleifjonasson @TheisRubinke @FNforbundetDK @SFpolitik @ChristianJuhl2 @Enhedslisten @DanskDf1995 @CamFabricius Tak for livlig debat 😎,ClausKvist_DF,,,,,-2.3333333333333335
Claus Kvist Hansen,ClausKvist_DF,1247,2019-04-26 08:09:13 EET,Tweet,0,0,https://twitter.com/ClausKvist_DF/status/1121657464519155713,@MoScheelsbeck @metteabildgaard @WeissPernille @berlingske Så Berlingske bringer fake news?,ClausKvist_DF,,,,,-14.0
Claus Kvist Hansen,ClausKvist_DF,1246,2019-04-25 23:49:26 EET,Tweet,1,0,https://twitter.com/ClausKvist_DF/status/1121531689761738754,"@idahelmihouse @metteabildgaard @WeissPernille @berlingske Hvad så med den der fælles migrationspolitik, Weiss forudsiger? Så er det jo ikke Danmark, der bestemmer?",ClausKvist_DF,,,,,-7.0
Claus Kvist Hansen,ClausKvist_DF,1246,2019-04-25 23:32:01 EET,Tweet,4,1,https://twitter.com/ClausKvist_DF/status/1121527305346613292,@MFjeppejakobsen @metteabildgaard @WeissPernille @berlingske Så skal de to kommuner ligge på Sjælland et sted. For her i Jylland har vi ikke lige plads....,ClausKvist_DF,,,,,-1.4
Claus Kvist Hansen,ClausKvist_DF,1246,2019-04-25 23:28:17 EET,Tweet,5,3,https://twitter.com/ClausKvist_DF/status/1121526368192299022,@metteabildgaard @WeissPernille @berlingske Hvor mange af de 10 mio. afrikanere planlægger I skal til Danmark? 😳,ClausKvist_DF,,,,,1.1428571428571428
Claus Kvist Hansen,ClausKvist_DF,1245,2019-04-23 12:13:22 EET,Tweet,116,15,https://twitter.com/ClausKvist_DF/status/1120631742036107264,RT @Pia_Kjaersgaard: Folketinget holder i dag kl. 13.00 et minuts stilhed i Folketingssalen for terrorofrene i Sri Lanka #dkpol,ClausKvist_DF,,,,,18.714285714285715
Claus Kvist Hansen,ClausKvist_DF,1243,2019-04-19 15:53:06 EET,Photo,13,3,https://twitter.com/ClausKvist_DF/status/1119237490538438662,"Så har vi igen ballade med social dumping! Øget kontrol er godt, men løsningen ligger i en begrænsning af EU’s regler om arbejdskraftens fri bevægelighed! #dkpol https://t.co/JXlqnX3uvo",ClausKvist_DF,https://t.co/JXlqnX3uvo,https://twitter.com/ClausKvist_DF/status/1119237490538438662/photo/1,,,1.2307692307692308
Claus Kvist Hansen,ClausKvist_DF,1241,2019-04-16 14:33:27 EET,Tweet,341,57,https://twitter.com/ClausKvist_DF/status/1118130281062588417,"RT @Kristianthdahl: Nok er nok! Islamister sætter dele af Kbh i brand, fordi en lille sølle demonstration ikke passer dem. Og politiets sva…",ClausKvist_DF,,,,,49.75
Claus Kvist Hansen,ClausKvist_DF,1237,2019-04-15 10:10:33 EET,Tweet,10,2,https://twitter.com/ClausKvist_DF/status/1117701730916012032,"@larsloekke @uriasposten Så ikke ét lille kritisk pip om de folkemængder, der angriber politiet og brænder den halve bydel ned?",ClausKvist_DF,,,,,1.5
