Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
J H Thulesen Dahl,JThulesen,981,2019-04-29 21:30:40 EET,Link,11,3,https://twitter.com/JThulesen/status/1122946318056423424,"Selv tak. Det var et meget inspirerende besøg, som giver os mere brændstof til kampen for at sikre gode målrettede STU tilbud til alle de som har behov. #dkpol https://twitter.com/thorkild_olesen/status/1122938952233684993",JThulesen,https://twitter.com/thorkild_olesen/status/1122938952233684993,https://twitter.com/thorkild_olesen/status/1122938952233684993,,,1.4
J H Thulesen Dahl,JThulesen,979,2019-04-26 21:27:06 EET,Video,2,0,https://twitter.com/JThulesen/status/1121858255993569282,"Stop digitaliseringsforelskelsen og brug digitale læringsmidler, når det giver faglig og pædagogisk mening, ikke fordi det er smart. Det skylder vi vore børn og unge. Jens Henrik Thulesen Dahl ""Digitalisering i uddannelsessystemet"" https://youtu.be/W-lGRVfKgMU via @YouTube",JThulesen,https://youtu.be/W-lGRVfKgMU,https://www.youtube.com/watch?v=W-lGRVfKgMU&feature=youtu.be,,,-0.0
J H Thulesen Dahl,JThulesen,979,2019-04-25 18:40:36 EET,Link,1,0,https://twitter.com/JThulesen/status/1121453970625576962,"En rigtig god lov, som jeg er glad for vi kan vedtage i fuld enighed. Nu er det op til de studerende og arbejdsgiverne at give mulighederne indhold. Jeg håber mulighederne bliver grebet til fælles fordel. https://twitter.com/aahlers/status/1121330303291854849",JThulesen,https://twitter.com/aahlers/status/1121330303291854849,https://twitter.com/aahlers/status/1121330303291854849,,,-10.0
J H Thulesen Dahl,JThulesen,979,2019-04-25 14:11:28 EET,Link,4,1,https://twitter.com/JThulesen/status/1121386241449177088,"Vi skal skabe rammerne for det vilde roboteventyr. Jeg fik skrevet i finansloven, at der skal være en national strategi for robotter og droner senest til september. Det kan kun gå for langsomt. https://www.dr.dk/nyheder/regionale/fyn/ny-rapport-spaar-om-fremtiden-saa-vildt-kan-det-danske-roboteventyr-blive",JThulesen,https://www.dr.dk/nyheder/regionale/fyn/ny-rapport-spaar-om-fremtiden-saa-vildt-kan-det-danske-roboteventyr-blive,https://www.dr.dk/nyheder/regionale/fyn/ny-rapport-spaar-om-fremtiden-saa-vildt-kan-det-danske-roboteventyr-blive,,,-2.0
J H Thulesen Dahl,JThulesen,974,2019-04-23 13:18:56 EET,Photo,61,6,https://twitter.com/JThulesen/status/1120648243493462016,SU handicaptillæg til studerende på erhvervsuddannelserne er netop endelig vedtaget 👍👍 https://t.co/2BWWcaLukN,JThulesen,https://t.co/2BWWcaLukN,https://twitter.com/JThulesen/status/1120648243493462016/photo/1,,,9.571428571428571
J H Thulesen Dahl,JThulesen,967,2019-04-10 14:18:37 EET,Tweet,9,5,https://twitter.com/JThulesen/status/1115952221253001218,RT @CarloCat19: @JThulesen Tak DF for jeres utrættelige arbejde. Jeg har ikke bare fået flere penge pr md. Jeg får også fuld ældrecheck og…,JThulesen,,,,,-1.3571428571428572
J H Thulesen Dahl,JThulesen,967,2019-04-10 07:08:22 EET,Link,23,9,https://twitter.com/JThulesen/status/1115843944523423744,"Det er kun fordi Dansk Folkeparti holder fast, at vi får sikret bedre forhold for tusindvis af folkepensionister. https://twitter.com/espersendf/status/1115152171971043328",JThulesen,https://twitter.com/espersendf/status/1115152171971043328,https://twitter.com/espersendf/status/1115152171971043328,,,2.909090909090909
J H Thulesen Dahl,JThulesen,967,2019-04-09 14:05:56 EET,Tweet,25,5,https://twitter.com/JThulesen/status/1115586643170418689,"RT @Thorkild_Olesen: 46,1 pct. af unge med handicap mangler en ungdomsuddannelse (nye tal). Dagens lovforslag om handicaptillæg gør, at un…",JThulesen,,,,,1.5789473684210527
J H Thulesen Dahl,JThulesen,966,2019-04-06 23:54:18 EET,Link,34,10,https://twitter.com/JThulesen/status/1114647545064624129,RT @Pia_Kjaersgaard: Nye regler: Danske pensionister får udbetalt flere penge https://www.berlingske.dk/privatoekonomi/nye-regler-danske-pensionister-faar-udbetalt-flere-penge,JThulesen,https://www.berlingske.dk/privatoekonomi/nye-regler-danske-pensionister-faar-udbetalt-flere-penge,https://www.berlingske.dk/privatoekonomi/nye-regler-danske-pensionister-faar-udbetalt-flere-penge,,,4.0
J H Thulesen Dahl,JThulesen,964,2019-04-03 17:59:15 EET,Link,7,2,https://twitter.com/JThulesen/status/1113471028460687361,"Supervigtig dagsorden. Som vi skal huske, at følge op på efter valget !! https://twitter.com/taenketankendea/status/1113461321956253696",JThulesen,https://twitter.com/taenketankendea/status/1113461321956253696,https://twitter.com/taenketankendea/status/1113461321956253696,,,-1.2222222222222223
