Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Jeppe Jakobsen,MFjeppejakobsen,1309,2019-05-02 08:44:40 EET,Tweet,2,0,https://twitter.com/MFjeppejakobsen/status/1123840711848280064,@MtnTeit @aeldresagen @Astridkrag @JaneHeitmann @KirstenNormann Ja man kunne ønske sig at den erkendelse bredte sig til den øvrige kommunalbestyrelse.,MFjeppejakobsen,,,,,-3.5
Jeppe Jakobsen,MFjeppejakobsen,1312,2019-05-01 23:58:14 EET,Link,9,4,https://twitter.com/MFjeppejakobsen/status/1123708232818745346,"Cand. Jur. Pernille Skipper, med lidt erhvervserfaring som studentermedhjælper ved Retten i Hillerød, mener at mange på Borgen ikke ved nok om hårdt arbejde. Jeg er glad for at Bent Bøgsted er DFs beskæftigelsesordfører, han ved nemlig noget. Se CV: https://www.ft.dk/da/medlemmer/folketingetsmedlemmer/bent-b%C3%B8gsted-(df) #dkpol https://twitter.com/pskipperel/status/1123661287131701250",MFjeppejakobsen,https://twitter.com/pskipperel/status/1123661287131701250,https://twitter.com/pskipperel/status/1123661287131701250,https://www.ft.dk/da/medlemmer/folketingetsmedlemmer/bent-b%C3%B8gsted-,https://www.ft.dk/da/medlemmer/folketingetsmedlemmer/bent-b%C3%B8gsted-,1.625
Jeppe Jakobsen,MFjeppejakobsen,1312,2019-05-01 20:54:04 EET,Tweet,11,2,https://twitter.com/MFjeppejakobsen/status/1123661883435888640,"Når man nu ikke er inviteret ud for at holde tale for universitetsstuderende eller røde partisoldater, er det altså også helt igennem tilfredsstillende at bruge 1. maj på at hædre en rigtig arbejder, nemlig min mor, der i dag fejrer 20 års jubilæum hos @novonordisk #1maj #dkpol",MFjeppejakobsen,,,,,1.3
Jeppe Jakobsen,MFjeppejakobsen,1312,2019-05-01 18:31:25 EET,Tweet,0,0,https://twitter.com/MFjeppejakobsen/status/1123625983704207373,@TKHollmann @BjerknsC @Spolitik @Heunicke @DFUngdom Er du utilfreds med d. 1.000 flere (FOA)-ansatte som #fl18 skabte grundlag for. Sådan i modsætning til de sparerunder dagens særligt inviterede skabte grundlag for.,MFjeppejakobsen,,,,,-22.0
Jeppe Jakobsen,MFjeppejakobsen,1312,2019-05-01 16:16:21 EET,Tweet,0,0,https://twitter.com/MFjeppejakobsen/status/1123591994729795584,"@Aarestrup71 Beklager at jeg ikke er så udemokratisk anlagt at jeg vil afgøre hvad folk skal stemme på ud fra deres erhverv. Arbejderne synes at vi er er arbejderparti, og de er sgu de bedste til at afgøre den sag.",MFjeppejakobsen,,,,,-24.0
Jeppe Jakobsen,MFjeppejakobsen,1312,2019-05-01 16:05:30 EET,Link,1,2,https://twitter.com/MFjeppejakobsen/status/1123589264690819073,Minder mig om den her. http://rokokoposten.dk/2011/05/01/eneste-rigtige-arbejder-skuffer-deltagere-til-1-maj/,MFjeppejakobsen,http://rokokoposten.dk/2011/05/01/eneste-rigtige-arbejder-skuffer-deltagere-til-1-maj/,http://rokokoposten.dk/2011/05/01/eneste-rigtige-arbejder-skuffer-deltagere-til-1-maj/,,,-3.0
Jeppe Jakobsen,MFjeppejakobsen,1312,2019-05-01 16:03:23 EET,Link,5,3,https://twitter.com/MFjeppejakobsen/status/1123588731322155008,"At det største arbejderparti buhes ad og at nummer to og tre end ikke er inviteret, siger lidt om hvor meget 1. Maj i Fælledparken er et arbejderarrangement. #dkpol https://twitter.com/bjerknsc/status/1123585441498836992",MFjeppejakobsen,https://twitter.com/bjerknsc/status/1123585441498836992,https://twitter.com/bjerknsc/status/1123585441498836992,,,-1.125
Jeppe Jakobsen,MFjeppejakobsen,1312,2019-05-01 15:31:45 EET,Tweet,1,0,https://twitter.com/MFjeppejakobsen/status/1123580769765593089,"@AndersBksgaard @dkpol @Spolitik Claus Hjort, både i finansen og i forsvarsministeriet.",MFjeppejakobsen,,,,,-12.0
Jeppe Jakobsen,MFjeppejakobsen,1312,2019-05-01 15:08:24 EET,Tweet,0,0,https://twitter.com/MFjeppejakobsen/status/1123574895403728897,@AndersBksgaard @dkpol @Spolitik Jo jo. En fin minister. En af de bedre i regeringen.,MFjeppejakobsen,,,,,-24.0
Jeppe Jakobsen,MFjeppejakobsen,1312,2019-05-01 14:55:18 EET,Tweet,0,0,https://twitter.com/MFjeppejakobsen/status/1123571596998914049,@AndersBksgaard @dkpol @Spolitik Jeg er skuffet over tit hun er sluppet afsted med at sige “det vil jeg se på” eller “det er jeg ikke afvisende overfor” men aldrig nogensinde har gjort noget.,MFjeppejakobsen,,,,,-24.0
