Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Karen Ellemann,EllemannKaren,5095,2019-04-27 12:52:41 EET,Link,17,6,https://twitter.com/EllemannKaren/status/1122091190629871622,En kæmpe socialpolitisk sejr. 💙 #dkpol https://twitter.com/venstredk/status/1122090341128114177,EllemannKaren,https://twitter.com/venstredk/status/1122090341128114177,https://twitter.com/venstredk/status/1122090341128114177,,,1.0952380952380953
Karen Ellemann,EllemannKaren,5092,2019-04-25 09:27:49 EET,Link,15,5,https://twitter.com/EllemannKaren/status/1121314856739704832,"Flot arbejde af @troelslundp m.fl.! Stærkt I kom i mål. Det skal altid være sikkert og sundt at gå på arbejde, uanset hvor man arbejder #dkpol https://twitter.com/troelslundp/status/1121275973926903809",EllemannKaren,https://twitter.com/troelslundp/status/1121275973926903809,https://twitter.com/troelslundp/status/1121275973926903809,,,-1.1
Karen Ellemann,EllemannKaren,5090,2019-04-23 06:42:26 EET,Link,54,11,https://twitter.com/EllemannKaren/status/1120548461169008641,Og når Folketinget samles kl. 13 i dag holder vi et minuts stilhed. https://twitter.com/regeringdk/status/1120416319097188353,EllemannKaren,https://twitter.com/regeringdk/status/1120416319097188353,https://twitter.com/regeringdk/status/1120416319097188353,,,2.9545454545454546
Karen Ellemann,EllemannKaren,5086,2019-04-21 22:29:19 EET,Link,59,7,https://twitter.com/EllemannKaren/status/1120061976166768642,Min dybeste medfølelse til Sri Lanka og landets befolkning. For kun 4 måneder siden besøgte jeg landet og mødte en venlighed og åbenhed som i dag er blevet angrebet på ondeste vis. Mine tanker går til alle uskyldige ofre og deres pårørende. https://twitter.com/venstredk/status/1120026865241137153,EllemannKaren,https://twitter.com/venstredk/status/1120026865241137153,https://twitter.com/venstredk/status/1120026865241137153,,,3.0
Karen Ellemann,EllemannKaren,5086,2019-04-21 12:46:07 EET,Link,3,1,https://twitter.com/EllemannKaren/status/1119915211052527616,Jens Chr. Grøndahl: Giv dine politikere en krammer https://www.altinget.dk/artikel/jens-chr-groendahl-giv-dine-politikere-en-krammer#.XLxJ3R-ZHB4.twitter,EllemannKaren,https://www.altinget.dk/artikel/jens-chr-groendahl-giv-dine-politikere-en-krammer#.XLxJ3R-ZHB4.twitter,https://www.altinget.dk/artikel/jens-chr-groendahl-giv-dine-politikere-en-krammer#.XLxJ3R-ZHB4.twitter,,,-5.5
Karen Ellemann,EllemannKaren,5085,2019-04-20 18:41:12 EET,Tweet,26,8,https://twitter.com/EllemannKaren/status/1119642180593823745,"RT @venstredk: Iværksættere er blevet det nye sort. I vores nye miniserie om iværksættere, ”Ingen Shortcuts”, taler uddannelses- og forskni…",EllemannKaren,,,,,-1.0294117647058822
Karen Ellemann,EllemannKaren,5080,2019-04-16 17:24:17 EET,Link,30,6,https://twitter.com/EllemannKaren/status/1118173274565955584,"#ingenshortcuts - en miniserie om iværksætteri - dansk råstof 💪🏼i koncentreret form. Se med og bliv både glad, stolt og inspireret. #dkpol https://twitter.com/larsloekke/status/1118054716213215232",EllemannKaren,https://twitter.com/larsloekke/status/1118054716213215232,https://twitter.com/larsloekke/status/1118054716213215232,,,1.6363636363636365
Karen Ellemann,EllemannKaren,5078,2019-04-14 19:20:57 EET,Tweet,53,20,https://twitter.com/EllemannKaren/status/1117477856425271297,RT @venstredk: I Venstre tror vi på iværksættere. Derfor foreslår vores uddannelses- og forskningsminister @aahlers nu at sætte iværksætter…,EllemannKaren,,,,,2.085714285714286
Karen Ellemann,EllemannKaren,5069,2019-04-09 16:08:54 EET,Tweet,47,20,https://twitter.com/EllemannKaren/status/1115617585142300672,"RT @venstredk: Antallet af asylansøgere til Danmark ville være 53.300 højere, hvis Danmark fortsat havde været den 5.-mest attraktive asyld…",EllemannKaren,,,,,1.9142857142857144
Karen Ellemann,EllemannKaren,5069,2019-04-09 16:08:33 EET,Tweet,34,9,https://twitter.com/EllemannKaren/status/1115617496940392448,"RT @venstredk: Rød udlændingepolitik fører til velfærdstab. Jo flere asylansøgere der kommer til, jo færre penge er der til vores fælles ve…",EllemannKaren,,,,,1.2285714285714286
Karen Ellemann,EllemannKaren,5069,2019-04-09 11:28:56 EET,Link,19,3,https://twitter.com/EllemannKaren/status/1115547130066874370,"Meget enig @BosseStine og undrer mig meget over, at så markant en melding som @Spolitik kom med i går: ‘vi vil have et markant opgør med arbejdskraftens frie bevægelighed i EU’ ikke fylder mere i debatten. #dkpol #venstre https://twitter.com/bossestine/status/1115453858883485697",EllemannKaren,https://twitter.com/bossestine/status/1115453858883485697,https://twitter.com/bossestine/status/1115453858883485697,,,1.0
Karen Ellemann,EllemannKaren,5062,2019-04-06 20:41:26 EET,Tweet,191,21,https://twitter.com/EllemannKaren/status/1114599007903473667,"RT @larsloekke: KÆMPE tillykke til de 43 vindere ved #DMiSkills2019 - og alle de andre deltagere, som hver og en er rollemodeller. Jeg bliv…",EllemannKaren,,,,,6.057142857142857
Karen Ellemann,EllemannKaren,5054,2019-04-04 13:50:51 EET,Link,22,5,https://twitter.com/EllemannKaren/status/1113770906730618881,"Det er egentlig ret simpelt: Hvis man er nedslidt, så skal man selvfølgelig kunne gå tidligere på pension. Derfor er en ret til tidlig pensionering efter antal år på arbejdsmarkedet en rigtig dårlig ide, @Spolitik #dkpol https://www.dr.dk/nyheder/politik/s-vil-sende-sosuer-paa-tidlig-pension-men-kontorfolket-har-flest-aar-paa",EllemannKaren,https://www.dr.dk/nyheder/politik/s-vil-sende-sosuer-paa-tidlig-pension-men-kontorfolket-har-flest-aar-paa,https://www.dr.dk/nyheder/politik/s-vil-sende-sosuer-paa-tidlig-pension-men-kontorfolket-har-flest-aar-paa,,,1.2272727272727273
Karen Ellemann,EllemannKaren,5054,2019-04-04 10:13:31 EET,Tweet,59,18,https://twitter.com/EllemannKaren/status/1113716211987222528,"RT @venstredk: Kære @Spolitik. Venstre har meldt ud, at vi ingen planer har om at lukke sygehuse. Og det ved I godt. Vi vil langt hellere b…",EllemannKaren,,,,,2.2
Karen Ellemann,EllemannKaren,5050,2019-04-03 10:26:50 EET,Tweet,91,24,https://twitter.com/EllemannKaren/status/1113357175974432769,"RT @venstredk: Mette Frederiksen vil ikke fortælle danskerne sandheden om sit store pensionsbluff. I flere måneder har borgere, økonomer og…",EllemannKaren,,,,,3.2857142857142856
Karen Ellemann,EllemannKaren,5046,2019-04-02 15:00:04 EET,Tweet,76,20,https://twitter.com/EllemannKaren/status/1113063551046868992,"RT @BorupAnders: Et hurtigt regnestykke viser, at hvis hver femte får ret til 3 års tidligere pension vil det koste 24.000 i beskæftigelse,…",EllemannKaren,,,,,2.742857142857143
Karen Ellemann,EllemannKaren,5046,2019-04-02 14:58:33 EET,Photo,36,19,https://twitter.com/EllemannKaren/status/1113063168635367424,RT @venstredk: Der er to veje i udlændinge- og integrationspolitikken! #dkpol https://t.co/5vl3gD6aDL,EllemannKaren,https://t.co/5vl3gD6aDL,https://twitter.com/venstredk/status/1113048021045051392/photo/1,,,1.6666666666666667
Karen Ellemann,EllemannKaren,5046,2019-04-02 12:36:16 EET,Tweet,81,20,https://twitter.com/EllemannKaren/status/1113027360658542593,RT @Thorsen_Mark: 🔵-flertal efter valget: Fortsat stram udlændingepolitik 🔴-flertal efter valget: Slap…,EllemannKaren,,,,,2.8857142857142857
Karen Ellemann,EllemannKaren,5046,2019-04-02 09:25:01 EET,Link,90,8,https://twitter.com/EllemannKaren/status/1112979231225643009,🏳️‍🌈 Det går den rigtige vej... og ja - den er lang. Tænk bare hvordan det så ud blandt etniske danskere for 20 år siden. https://twitter.com/abdelstweet/status/1112804509783416833,EllemannKaren,https://twitter.com/abdelstweet/status/1112804509783416833,https://twitter.com/abdelstweet/status/1112804509783416833,,,4.454545454545454
Karen Ellemann,EllemannKaren,5046,2019-04-02 09:23:14 EET,Tweet,55,4,https://twitter.com/EllemannKaren/status/1112978782384779264,"RT @larsloekke: @AbdelsTweet Jeg så den - og blev glad for den, selvom der er et stykke vej endnu.",EllemannKaren,,,,,1.6857142857142857
Karen Ellemann,EllemannKaren,5046,2019-04-02 09:21:59 EET,Tweet,67,27,https://twitter.com/EllemannKaren/status/1112978466843037696,"RT @Denmark_UN: At the opening session of #ICPD52, @Ulla_tornaes, Minister for Development Cooperation just announced DK’s co-chairmanship…",EllemannKaren,,,,,2.6857142857142855
Karen Ellemann,EllemannKaren,5046,2019-04-02 09:20:22 EET,Tweet,72,17,https://twitter.com/EllemannKaren/status/1112978058947059712,"RT @larsloekke: Godt nyt fra migrationsområdet! Politisk enighed i EU om markant styrkelse af Frontex, der forsvarer EU’s ydre grænser. DK…",EllemannKaren,,,,,2.5428571428571427
Karen Ellemann,EllemannKaren,5046,2019-04-02 09:17:41 EET,Tweet,16,7,https://twitter.com/EllemannKaren/status/1112977384750374912,RT @DSTdk: I dag fremlægger @regeringDK og @JakobEllemann planer om mere vildere #skov. De seneste knap 100 år er Danmarks skovareal næsten…,EllemannKaren,,,,,-1.5217391304347827
Karen Ellemann,EllemannKaren,5046,2019-04-02 09:16:16 EET,Tweet,4,0,https://twitter.com/EllemannKaren/status/1112977029635457024,@JuulMona @metteabildgaard Dét er sq humor!,EllemannKaren,,,,,-8.75
Karen Ellemann,EllemannKaren,5047,2019-04-01 20:27:47 EET,Link,6,1,https://twitter.com/EllemannKaren/status/1112783635084689411,Det har du fuldkommen ret i @JuulMona https://twitter.com/juulmona/status/1112768749097156608,EllemannKaren,https://twitter.com/juulmona/status/1112768749097156608,https://twitter.com/juulmona/status/1112768749097156608,,,-3.142857142857143
Karen Ellemann,EllemannKaren,5021,2019-03-19 16:59:05 EET,Tweet,233,29,https://twitter.com/EllemannKaren/status/1108020071564111876,"RT @larsloekke: For mig er der ikke noget mere bekræftende, end når vi flytter folk fra off. forsørgelse over i beskæftigelse. Laveste anta…",EllemannKaren,,,,,7.485714285714286
Karen Ellemann,EllemannKaren,5021,2019-03-19 07:47:02 EET,Tweet,84,17,https://twitter.com/EllemannKaren/status/1107881143087570945,RT @larsloekke: Endnu et skridt mod et bedre klima og en grønnere fremtid: Regeringen afsætter 50 mio. kr. til test af fremtidens supervind…,EllemannKaren,,,,,2.8857142857142857
Karen Ellemann,EllemannKaren,5015,2019-03-17 17:46:49 EET,Link,15,4,https://twitter.com/EllemannKaren/status/1107307308588113922,"Enig @Kristian_Jensen - jeg blev også helt opløftet af @berlingske ‘s nye tiltag. Vigtigt initiativ og ros til ledelsen. Husk alle medarbejdere på, at det er sådan, I vil kendes og anerkendes som seriøst dagblad. https://twitter.com/kristian_jensen/status/1107249505559367681",EllemannKaren,https://twitter.com/kristian_jensen/status/1107249505559367681,https://twitter.com/kristian_jensen/status/1107249505559367681,,,-1.1578947368421053
Karen Ellemann,EllemannKaren,5006,2019-03-17 12:44:54 EET,Link,30,5,https://twitter.com/EllemannKaren/status/1107231328561516544,Klar besked! https://twitter.com/venstredk/status/1107214999028678656,EllemannKaren,https://twitter.com/venstredk/status/1107214999028678656,https://twitter.com/venstredk/status/1107214999028678656,,,1.5909090909090908
Karen Ellemann,EllemannKaren,5006,2019-03-17 12:39:33 EET,Tweet,376,54,https://twitter.com/EllemannKaren/status/1107229981212663808,RT @larsloekke: We must listen to the youth. Especially when they’re right: the climate must be one of our top priorities. Hope all these b…,EllemannKaren,,,,,12.285714285714286
Karen Ellemann,EllemannKaren,5006,2019-03-16 19:27:04 EET,Tweet,10,4,https://twitter.com/EllemannKaren/status/1106970147808595968,"RT @brittbager: Jeg tror ikke noget som helst. Jeg vil bare gerne vide, hvorfor børnenes statsminister ikke tager afstand? Det vil da være…",EllemannKaren,,,,,-2.5
Karen Ellemann,EllemannKaren,5006,2019-03-16 19:24:22 EET,Tweet,33,9,https://twitter.com/EllemannKaren/status/1106969469249835008,RT @brittbager: Først blev unge kvinder krænket. Så lavede de en dækhistorie. Så hyldede de krænkeren. Og Mette Frederiksen og ledelsen i @…,EllemannKaren,,,,,1.2
Karen Ellemann,EllemannKaren,5006,2019-03-16 19:24:01 EET,Photo,71,16,https://twitter.com/EllemannKaren/status/1106969381207244802,RT @sophieloehde: Endnu et argument fra S der bliver pillet fra hinanden af eksperterne #dpol https://t.co/B4pTABUfY8,EllemannKaren,https://t.co/B4pTABUfY8,https://twitter.com/sophieloehde/status/1106823010525298688/photo/1,,,2.6363636363636362
Karen Ellemann,EllemannKaren,5006,2019-03-16 13:53:17 EET,Link,21,2,https://twitter.com/EllemannKaren/status/1106886150889852928,"Eva Kjer Hansen indkalder ungdomspartier til drøftelser om seksuelle krænkelser https://www.information.dk/indland/2019/03/eva-kjer-hansen-indkalder-ungdomspartier-droeftelser-seksuelle-kraenkelser?utm_medium=social&utm_campaign=btn&utm_source=t.co&utm_content=tp Godt initiativ @EvaKjerHansen. Det holder ikke, at unge kvinder ikke føler sig velkomne og respekterede i det politiske arbejde. #dkpol #venstre #vu #dsu",EllemannKaren,https://www.information.dk/indland/2019/03/eva-kjer-hansen-indkalder-ungdomspartier-droeftelser-seksuelle-kraenkelser?utm_medium=social&utm_campaign=btn&utm_source=t.co&utm_content=tp,https://www.information.dk/indland/2019/03/eva-kjer-hansen-indkalder-ungdomspartier-droeftelser-seksuelle-kraenkelser?utm_medium=social&utm_campaign=btn&utm_source=t.co&utm_content=tp,,,1.0454545454545454
Karen Ellemann,EllemannKaren,4983,2019-03-07 16:00:46 EET,Tweet,38,15,https://twitter.com/EllemannKaren/status/1103656739436748805,"RT @venstredk: Sundhedsvæsenet skal tættere på borgerne, og vi skal i langt højere grad hjælpe børn og voksne med psykisk sygdom. Tak til…",EllemannKaren,,,,,1.5142857142857142
Karen Ellemann,EllemannKaren,4966,2019-03-03 21:32:20 EET,Tweet,125,16,https://twitter.com/EllemannKaren/status/1102290631236427776,RT @Kristian_Jensen: Stor ros til Danmark for ligestilling. 💪 Sammen med 5 andre lande ligger 🇩🇰 helt i front. 100 ud af 100 point fra Ver…,EllemannKaren,,,,,4.0285714285714285
Karen Ellemann,EllemannKaren,4967,2019-03-02 16:42:21 EET,Tweet,750,68,https://twitter.com/EllemannKaren/status/1101855263718551552,"RT @larsloekke: Sagt så man forhåbentlig kan forstå det: @Venstre kommer ikke på nogen som helst måde til at deltage i en regering, som sæt…",EllemannKaren,,,,,23.37142857142857
Karen Ellemann,EllemannKaren,4959,2019-03-02 12:23:32 EET,Tweet,49,8,https://twitter.com/EllemannKaren/status/1101790132984786945,RT @Kristian_Jensen: Klima skal fylde mere i EU-samarbejdet. Det siger @Loekkegaard_MEP forud for @venstredk landsmødet i dag https://t.co/…,EllemannKaren,https://t.co/,https://t.co/,,,1.6285714285714286
Karen Ellemann,EllemannKaren,4959,2019-03-01 12:13:24 EET,Tweet,68,19,https://twitter.com/EllemannKaren/status/1101425194336505856,"RT @venstredk: Det er en stor dag for klimaet. Nu bygger vi Danmarks største havvindmøllepark i Nordsøen, som vil give grøn strøm til mere…",EllemannKaren,,,,,2.4857142857142858
Karen Ellemann,EllemannKaren,4946,2019-02-21 19:00:36 EET,Native Video,39,6,https://twitter.com/EllemannKaren/status/1098628566940553216,"C’est très cool 👍🏼 - Tour de France kommer til Danmark i 2021. Merci monsieur Lars Løkke Rasmussen og alle, der har kæmpet hårdt for at få denne enorme begivenhed til Danmark 🙏🏼🇫🇷🇩🇰 #tourdefrancedanemark #stemvenstre #tourdefrance #danmark https://t.co/0h9aDRwqpE",EllemannKaren,https://t.co/0h9aDRwqpE,https://twitter.com/EllemannKaren/status/1098628566940553216/video/1,,,1.1842105263157894
Karen Ellemann,EllemannKaren,4917,2019-02-08 14:41:08 EET,Native Video,45,11,https://twitter.com/EllemannKaren/status/1093852228207693824,"✅Flere læger og sygeplejersker ✅Flere akutbiler ✅Flere topmoderne sundhedshuse ✅Ret til to dage på barselshotel eller sygehus Det bliver til virkelighed med vores nye sundhedsreform, som vil rykke sundhedsvæsenet tættere på dig i hovedstaden. Hvad synes du om det? https://t.co/UfObzlhah7",EllemannKaren,https://t.co/UfObzlhah7,https://twitter.com/EllemannKaren/status/1093852228207693824/video/1,,,1.4736842105263157
Karen Ellemann,EllemannKaren,4917,2019-02-07 07:25:15 EET,Tweet,663,20,https://twitter.com/EllemannKaren/status/1093380145145135104,"RT @larsloekke: Hvad ville moderne tv og TV2 være uden Ole Stephensen? Bliver uendelig trist over, at han pludselig er væk. Husker senest h…",EllemannKaren,,,,,19.514285714285716
Karen Ellemann,EllemannKaren,4914,2019-02-05 23:49:54 EET,Tweet,66,13,https://twitter.com/EllemannKaren/status/1092903164540534784,RT @regeringDK: Skrot din gamle ovn! Miljø- og fødevareminister Jakob Ellemann-Jensen vil have danskerne til at vinke farvel til de mest o…,EllemannKaren,,,,,2.257142857142857
