Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Andreas Steenberg,a_steenberg,5261,2019-04-22 13:30:05 EET,Tweet,125,7,https://twitter.com/a_steenberg/status/1120288660275048449,"RT @oestergaard: Jeg sender mine tanker til de tre dræbte danskeres pårørende, som idag har fået den besked de frygtede mest. Terroren er s…",a_steenberg,,,,,2.933333333333333
Andreas Steenberg,a_steenberg,5261,2019-04-22 13:29:57 EET,Tweet,219,24,https://twitter.com/a_steenberg/status/1120288627802681344,RT @RasmusBrygger: Ærgerlig vinkling i Berlingskes historie. Ny rapport viser 50(!) procent stigning i mandlige flygtninges beskæftigelse o…,a_steenberg,,,,,5.4
Andreas Steenberg,a_steenberg,5261,2019-04-22 13:29:35 EET,Tweet,374,23,https://twitter.com/a_steenberg/status/1120288537067380737,RT @sofiecn: Så forfærdeligt og ikke til at bære med de mange dræbte ved terrorangrebet i Sri Lanka. Tre danske børn er døde. Søskende. Som…,a_steenberg,,,,,8.822222222222223
Andreas Steenberg,a_steenberg,5226,2019-04-02 18:03:48 EET,Tweet,2,2,https://twitter.com/a_steenberg/status/1113109786822918145,"@PiaOlsen @SFpolitik @berlingske @Spolitik @radikale Men kan SF støtte en S-regering, som holder fast i paradigmeskiftet? #dkpol",a_steenberg,,,,,-11.25
Andreas Steenberg,a_steenberg,5226,2019-04-02 16:20:35 EET,Link,16,3,https://twitter.com/a_steenberg/status/1113083809875091461,"Kære @PiaOlsen og @SFpolitik, I deltager ikke dagens @berlingske artikel om paradigmeskift og en @Spolitik regering. Vil SF støtte en regering, der viderefører paradigmeskiftet? @radikale vil ikke. Tidl var jeres holdning meget klar: https://www.facebook.com/49348971479/posts/10156824797181480?sfns=mo #dkpol",a_steenberg,https://www.facebook.com/49348971479/posts/10156824797181480?sfns=mo,https://www.facebook.com/49348971479/posts/10156824797181480?sfns=mo,,,-2.1578947368421053
Andreas Steenberg,a_steenberg,5203,2019-03-26 15:01:00 EET,Photo,25,10,https://twitter.com/a_steenberg/status/1110527069782462465,RT @FemernAS: Nu går vi i gang med tunnelelementfabrik og arbejdshavn til #Femern-tunnelen. #dkpol #dktrp https://t.co/ASFj99NoNX,a_steenberg,https://t.co/ASFj99NoNX,https://twitter.com/FemernAS/status/1110491592991875072/photo/1,,,1.5909090909090908
Andreas Steenberg,a_steenberg,5203,2019-03-26 15:00:55 EET,Tweet,25,7,https://twitter.com/a_steenberg/status/1110527047414267905,RT @FemernAS: #Femern-CEO: ”Med iværksættelse af anlægsaktiviteter på dansk side udnytter vi tiden bedst muligt og sikrer fremdrift i proje…,a_steenberg,,,,,-1.40625
Andreas Steenberg,a_steenberg,5153,2019-03-24 22:28:20 EET,Tweet,8,6,https://twitter.com/a_steenberg/status/1109914867757187072,"RT @DanskEnergi: Vi glæder os til at byde @Jens_Joel, @ThDanielsen, @a_steenberg, @SorenEggeRasmus og @AlexVanopslagh velkommen til valgdeb…",a_steenberg,,,,,-3.2142857142857144
Andreas Steenberg,a_steenberg,5153,2019-03-23 15:44:30 EET,Photo,11,1,https://twitter.com/a_steenberg/status/1109450851452485632,Årsmøde i dansk persontransport i Herning. Paw Patrol er med for det er Erik på 2 også😎 her er børn og deres fædre velkomne👍 @mch_herning #dkpol @radikale @persontransport @metteabildgaard #Herning https://t.co/utgF8b8rJp,a_steenberg,https://t.co/utgF8b8rJp,https://twitter.com/a_steenberg/status/1109450851452485632/photo/1,,,-1.8333333333333333
Andreas Steenberg,a_steenberg,5146,2019-03-19 22:02:23 EET,Tweet,0,0,https://twitter.com/a_steenberg/status/1108096396555632646,@SorenHave @LisbethBPoulsen Tak,a_steenberg,,,,,-90.0
