Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Enhedslisten,Enhedslisten,26039,2019-05-02 10:39:37 EET,Tweet,13,7,https://twitter.com/Enhedslisten/status/1123869642009849857,RT @ida_ndergaard: Skandale på skandale om sprøjtegifte🧪🚫i drikkevand. Godt at rigsrevision går ind i sagen👍🏼 ⁦@Enhedslisten⁩ har iøvrigt k…,Enhedslisten,,,,,2.5
Enhedslisten,Enhedslisten,26014,2019-05-01 21:38:18 EET,Link,16,6,https://twitter.com/Enhedslisten/status/1123673014443356161,"Vi skal styrke de demokratiske virksomheder, så vi får en økonomi for de mange og ikke kun for de få ✌️ https://www.information.dk/indland/2019/05/nyt-udspil-enhedslisten-lette-skatten-demokratiske-virksomheder #dkpol",Enhedslisten,https://www.information.dk/indland/2019/05/nyt-udspil-enhedslisten-lette-skatten-demokratiske-virksomheder,https://www.information.dk/indland/2019/05/nyt-udspil-enhedslisten-lette-skatten-demokratiske-virksomheder,,,-2.0
Enhedslisten,Enhedslisten,26014,2019-05-01 21:21:40 EET,Native Video,161,33,https://twitter.com/Enhedslisten/status/1123668828695744515,"RT @PSkipperEL: Tænk engang, hvis der var et rask menneske, der gik på pension... #dkpol https://t.co/GXAUA8cnfS",Enhedslisten,https://t.co/GXAUA8cnfS,https://twitter.com/PSkipperEL/status/1123661287131701250/video/1,,,1.6581196581196582
Enhedslisten,Enhedslisten,26014,2019-05-01 19:30:12 EET,Link,6,2,https://twitter.com/Enhedslisten/status/1123640779740676101,Se her hvor mange år den stigende pensionsalder har kostet dig: https://enhedslisten.dk/pensionsalder,Enhedslisten,https://enhedslisten.dk/pensionsalder,https://enhedslisten.dk/pensionsalder,,,-5.625
Enhedslisten,Enhedslisten,26014,2019-05-01 19:29:01 EET,Native Video,138,21,https://twitter.com/Enhedslisten/status/1123640480753963011,"Det er ikke meningen, at vi skal arbejde til vi segner. Der skal stadig være kræfter til at løfte børnebørnene og rode lidt i haven, når man trækker sig tilbage fra arbejdsmarkedet. Derfor siger vi i Enhedslisten: Stop den stigende pensionsalder 🚩 #dkpol #arbejde #1maj https://t.co/60T5kOzeCR",Enhedslisten,https://t.co/60T5kOzeCR,https://twitter.com/Enhedslisten/status/1123640480753963011/video/1,,,1.3032786885245902
Enhedslisten,Enhedslisten,26014,2019-05-01 14:46:10 EET,Link,56,10,https://twitter.com/Enhedslisten/status/1123569299925491717,"»Kære Mette. Vi kan sammen stoppe den stigende pensionsalder og sikre en værdig alderdom til alle efter et valg. Så drop Lars Løkke, drop det velfærdsforlig. Kom. Lad os lave en rød aftale.« - @PSkipperEL 🚩 https://www.dr.dk/nyheder/politik/enhedslisten-til-mette-frederiksen-1-maj-drop-forlig-og-lav-pensionsaftale-med-os #dkpol #arbejde",Enhedslisten,https://www.dr.dk/nyheder/politik/enhedslisten-til-mette-frederiksen-1-maj-drop-forlig-og-lav-pensionsaftale-med-os,https://www.dr.dk/nyheder/politik/enhedslisten-til-mette-frederiksen-1-maj-drop-forlig-og-lav-pensionsaftale-med-os,,,1.32
Enhedslisten,Enhedslisten,26014,2019-05-01 14:38:34 EET,Link,6,3,https://twitter.com/Enhedslisten/status/1123567386030944256,Se her hvor mange år den stigende pensionsalder har kostet dig: https://enhedslisten.dk/pensionsalder,Enhedslisten,https://enhedslisten.dk/pensionsalder,https://enhedslisten.dk/pensionsalder,,,-5.555555555555555
Enhedslisten,Enhedslisten,26014,2019-05-01 14:38:00 EET,Photo,25,8,https://twitter.com/Enhedslisten/status/1123567245920219136,"Regeringen, Socialdemokratiet, Radikale og Dansk Folkeparti sætter pensionsalderen op: Jo yngre du er, jo højere bliver din pensionsalder. Det betyder mindre tid til familien og til at nyde din alderdom. I Enhedslisten vil vi stoppe den stigende pensionsalder 🚩 #dkpol #arbejde https://t.co/P1aHQUiEKR",Enhedslisten,https://t.co/P1aHQUiEKR,https://twitter.com/Enhedslisten/status/1123567245920219136/photo/1,,,-1.303030303030303
Enhedslisten,Enhedslisten,26014,2019-05-01 13:59:38 EET,Link,13,6,https://twitter.com/Enhedslisten/status/1123557586970738688,Danmark skal gå foran i kampen mod social dumping! 🚩 https://arbejderen.dk/fagligt/enhedslisten-klar-med-nyt-udspil-mod-social-dumping #dkpol #eudk #arbejde,Enhedslisten,https://arbejderen.dk/fagligt/enhedslisten-klar-med-nyt-udspil-mod-social-dumping,https://arbejderen.dk/fagligt/enhedslisten-klar-med-nyt-udspil-mod-social-dumping,,,-2.6315789473684212
Enhedslisten,Enhedslisten,26014,2019-05-01 13:32:13 EET,Tweet,21,4,https://twitter.com/Enhedslisten/status/1123550689861492737,RT @nvillumsen: Tusind tak til 3F Rymarken for støtten. Det er nemlig rigtigt. @Enhedslisten kæmper for at forsvare den danske model. Vi vi…,Enhedslisten,,,,,1.7857142857142858
