Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Malte Larsen,MalteLarsen,247,2019-04-23 20:57:20 EET,Tweet,1,1,https://twitter.com/MalteLarsen/status/1120763604788228099,"@michaelaastrup @Randers_FC Hyggeligt og stemningsfuldt. Tak for ""kampen""",MalteLarsen,,,,,-0.3333333333333333
Malte Larsen,MalteLarsen,247,2019-04-23 20:56:32 EET,Tweet,5,2,https://twitter.com/MalteLarsen/status/1120763401880387591,"RT @michaelaastrup: Bartender med min lokale S kollega @MalteLarsen til dagens @Randers_FC kamp - så nu sørger vi for fadøllen, hvis spille…",MalteLarsen,,,,,1.0
Malte Larsen,MalteLarsen,248,2019-04-02 05:47:31 EET,Tweet,5,2,https://twitter.com/MalteLarsen/status/1112924496179159041,RT @RasmusPrehn: @Kirstenbrosbol @Spolitik @rasmushorn @Malou_Socialdem @ToftJakobsen @KarenJKlint @MalteLarsen Tak fordi du arrangerede tu…,MalteLarsen,,,,,1.0
Malte Larsen,MalteLarsen,248,2019-03-31 22:46:59 EET,Tweet,7,2,https://twitter.com/MalteLarsen/status/1112456276330627072,"""Kommunerne er rige"" siger @hansengell - siger en del om hvor i Danmark han bor og færdes. #tv2news #dkpol #amtsavisen",MalteLarsen,,,,,1.2857142857142858
Malte Larsen,MalteLarsen,240,2019-03-03 12:54:53 EET,Link,2,1,https://twitter.com/MalteLarsen/status/1102160408440434689,Danmark har brug for en ny regering | Ny ret til tidlig folkepension | Kampagnetur med masser af gode bidrag - https://mailchi.mp/4e88a8c53f48/p-besg-i-produktionsranders-fingrene-vk-fra-lejernes-penge-stem-til-verdos-reprsentantskabsvalg-2914657,MalteLarsen,https://mailchi.mp/4e88a8c53f48/p-besg-i-produktionsranders-fingrene-vk-fra-lejernes-penge-stem-til-verdos-reprsentantskabsvalg-2914657,https://mailchi.mp/4e88a8c53f48/p-besg-i-produktionsranders-fingrene-vk-fra-lejernes-penge-stem-til-verdos-reprsentantskabsvalg-2914657,,,-0.0
