Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Rasmus Horn Langhoff,rasmushorn,5781,2019-05-02 09:47:45 EET,Tweet,12,5,https://twitter.com/rasmushorn/status/1123856588954054658,"RT @VUCLederFormand: Men alligevel fortsætter man de massive besparelser på VUC’erne, der indtil videre har kostet 8 afdelinger og har gjor…",rasmushorn,,,,,1.3076923076923077
Rasmus Horn Langhoff,rasmushorn,5782,2019-05-01 16:21:27 EET,Link,1,2,https://twitter.com/rasmushorn/status/1123593276609581056,RT @TVKalundborg: Video: Robin Hood har skiftet den grønne dragt ud med et blåt jakkesæt. https://tv-kalundborg.dk/Video-Robin-Hood-har-skiftet-den-groenne-dragt-ud-med-et-blaat-jakkesaet https://t.co/l1opGTo6hY,rasmushorn,https://tv-kalundborg.dk/Video-Robin-Hood-har-skiftet-den-groenne-dragt-ud-med-et-blaat-jakkesaet,https://tv-kalundborg.dk/Video-Robin-Hood-har-skiftet-den-groenne-dragt-ud-med-et-blaat-jakkesaet,https://t.co/l1opGTo6hY,https://twitter.com/TVKalundborg/status/1123581753958989824/photo/1,-3.0
Rasmus Horn Langhoff,rasmushorn,5782,2019-05-01 11:24:33 EET,Link,1,1,https://twitter.com/rasmushorn/status/1123518562478456834,1. maj i den gamle biograf #dkpol #1maj https://sn.dk/Kalundborg/1-maj-fejret-i-biografen/artikel/835838,rasmushorn,https://sn.dk/Kalundborg/1-maj-fejret-i-biografen/artikel/835838,https://sn.dk/Kalundborg/1-maj-fejret-i-biografen/artikel/835838,,,-5.0
Rasmus Horn Langhoff,rasmushorn,5782,2019-05-01 10:04:48 EET,Link,9,2,https://twitter.com/rasmushorn/status/1123498492859703301,RT @DanskeHFogVUC: 👏🏻👏🏻👏🏻 #uddpol https://twitter.com/rasmushorn/status/1123325936630489088,rasmushorn,https://twitter.com/rasmushorn/status/1123325936630489088,https://twitter.com/rasmushorn/status/1123325936630489088,,,1.1
Rasmus Horn Langhoff,rasmushorn,5783,2019-04-30 22:39:08 EET,Link,9,3,https://twitter.com/rasmushorn/status/1123325936630489088,"Lukningstruede VUC-afdelinger har ikke brug for regeringens nedskæringer - de har brug for en økonomisk håndsrækning. Gode uddannelser i hele Danmark, tak ❤️ #dkpol #godeuddannelser https://sn.dk/Kalundborg/MFer-vil-hjaelpe-presset-VUC/artikel/835480",rasmushorn,https://sn.dk/Kalundborg/MFer-vil-hjaelpe-presset-VUC/artikel/835480,https://sn.dk/Kalundborg/MFer-vil-hjaelpe-presset-VUC/artikel/835480,,,1.2
Rasmus Horn Langhoff,rasmushorn,5774,2019-04-25 15:30:19 EET,Tweet,18,7,https://twitter.com/rasmushorn/status/1121406084751798272,"RT @LDFdk: - Vi vil gerne gøre op med den centralisering, der præger uddannelsessystemet i dag, siger @Landdistrikter ifm udspil. Derfor bø…",rasmushorn,,,,,1.1904761904761905
Rasmus Horn Langhoff,rasmushorn,5774,2019-04-25 13:30:42 EET,Tweet,1,0,https://twitter.com/rasmushorn/status/1121375978993934336,@AndersOlling @f_soelberg Ingen problemer - togrejsen er ikke booket endnu :) Og tak for nogle spændende episoder om romerriget.,rasmushorn,,,,,-21.0
Rasmus Horn Langhoff,rasmushorn,5774,2019-04-25 13:12:59 EET,Tweet,16,4,https://twitter.com/rasmushorn/status/1121371522642345990,"RT @wang_cam: I udlandet ser man til Kalundborg, når det handler om industriel cirkulær økonomi #dkbiz #grønomstilling #bæredygtig #symbios…",rasmushorn,,,,,-1.05
Rasmus Horn Langhoff,rasmushorn,5774,2019-04-25 10:45:10 EET,Tweet,72,16,https://twitter.com/rasmushorn/status/1121334320508153856,RT @LDFdk: Vi lancerer i dag et udspil med 7 anbefalinger til at sikre uddannelser i #dkprovins. Det handler både om fremtidens ungdomsudda…,rasmushorn,,,,,4.190476190476191
Rasmus Horn Langhoff,rasmushorn,5775,2019-04-24 19:32:58 EET,Tweet,11,3,https://twitter.com/rasmushorn/status/1121104758587174912,"RT @DanskeHFogVUC: Det koster samfundet dyrt, når folk mister muligheden for basal uddannelse i landdistrikterne. Tak til @Heunicke og @ras…",rasmushorn,,,,,-1.5
Rasmus Horn Langhoff,rasmushorn,5774,2019-04-23 10:20:12 EET,Photo,18,8,https://twitter.com/rasmushorn/status/1120603263018127360,Klar til samråd med undervisningsminister @MereteRiisager om de 8 VUC-centre som lukker til sommer og de yderligere 13 som er alvorligt lukningstruede pga regeringens nedskæringer på uddannelse. #dkpol #godeuddannelser @Heunicke @Spolitik https://t.co/Gu7f32epWz,rasmushorn,https://t.co/Gu7f32epWz,https://twitter.com/rasmushorn/status/1120603263018127360/photo/1,,,1.7333333333333334
Rasmus Horn Langhoff,rasmushorn,5776,2019-04-22 22:10:03 EET,Tweet,0,0,https://twitter.com/rasmushorn/status/1120419515962142720,@sorenulka @Spolitik @radikale @Enhedslisten Det er nok noget du har drømt.,rasmushorn,,,,,-42.0
Rasmus Horn Langhoff,rasmushorn,5776,2019-04-22 20:05:56 EET,Tweet,8,1,https://twitter.com/rasmushorn/status/1120388279180898304,@lauralindahl @Spolitik Tak for det - og for samarbejdet i øvrigt. Også selv om vi ikke bliver enige om det hele. #dkpol,rasmushorn,,,,,-2.3333333333333335
Rasmus Horn Langhoff,rasmushorn,5776,2019-04-22 19:50:55 EET,Tweet,0,0,https://twitter.com/rasmushorn/status/1120384501333598210,"@sorenulka @Spolitik @radikale @Enhedslisten Jeg er ganske optimistisk på folkestyrets vegne. Håber på en S-regering, som jo netop vil invitere alle partier til bredt samarbejde. Men fri mig fra ultimative krav fra enkelte partier. Det der er flertal for i Folketinget, det bliver gennemført. #dkpol",rasmushorn,,,,,-42.0
Rasmus Horn Langhoff,rasmushorn,5776,2019-04-22 13:30:37 EET,Photo,20,3,https://twitter.com/rasmushorn/status/1120288797365821442,"Varige politiske resultater skabes ikke ved råb, trusler og klatring i træer. De skabes ved samarbejde - til gavn for Danmark. Tak til alle partier, som @Spolitik har samarbejdet med. #dkpol https://t.co/wxoCtfxgeC",rasmushorn,https://t.co/wxoCtfxgeC,https://twitter.com/rasmushorn/status/1120288797365821442/photo/1,,,1.5333333333333334
Rasmus Horn Langhoff,rasmushorn,5776,2019-04-22 13:23:40 EET,Photo,0,1,https://twitter.com/rasmushorn/status/1120287047032426496,"Vedvarende politiske resultater skabes ikke ved råb, trusler og klatring i træer. De skabes ved samarbejde - til gavn for Danmark. Tak til alle partier, som @Spolitik har samarbejdet med. #dkpol https://t.co/6r1OIvRoaP",rasmushorn,https://t.co/6r1OIvRoaP,https://twitter.com/rasmushorn/status/1120287047032426496/photo/1,,,-0.6666666666666666
