Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Margrethe Vestager,vestager,247811,2019-05-01 16:35:19 EET,Native Video,197,36,https://twitter.com/vestager/status/1123596768732753922,#MarchforEurope - ⁦@momentumhu⁩ ⁦@ALDEParty⁩ ⁦@emmabonino⁩ ⁦@lugaricano⁩ #TeamEurope https://t.co/4fPJ51lD13,vestager,https://t.co/4fPJ51lD13,https://twitter.com/vestager/status/1123596768732753922/video/1,,,12.263157894736842
Margrethe Vestager,vestager,247811,2019-05-01 16:29:18 EET,Native Video,1,0,https://twitter.com/vestager/status/1123595253292904454,#MarchForEurope -@momentumhu @ALDEParty @emmabonino @lugaricano #TeamEurope https://t.co/YDYLZ8JZKb,vestager,https://t.co/YDYLZ8JZKb,https://twitter.com/vestager/status/1123595253292904454/video/1,,,0.0
Margrethe Vestager,vestager,247811,2019-05-01 16:24:42 EET,Photo,36,13,https://twitter.com/vestager/status/1123594094272446464,Academic freedom is a keystone of European progress and prosperity. Should be at the heart of the Hungarian society - yet the #CEU is set to leave despite its outstanding programmes. Respect of @M_Ignatieff and all achievements of #CEU. With @katkacseh @emmabonino @lugaricano https://t.co/DPpdkVypmW,vestager,https://t.co/DPpdkVypmW,https://twitter.com/vestager/status/1123594094272446464/photo/1,,,-1.0612244897959184
Margrethe Vestager,vestager,247811,2019-05-01 13:22:35 EET,Photo,54,7,https://twitter.com/vestager/status/1123548265079803904,Great to meet @katkacseh András Fekete-Gyor @donath_anna @momentumhu with @emmabonino @lugaricano of #TeamEurope @ALDEParty - all for the #MarchForEurope in beautiful amazing @welovebudapest https://t.co/DuBmExfjk7,vestager,https://t.co/DuBmExfjk7,https://twitter.com/vestager/status/1123548265079803904/photo/1,,,1.1296296296296295
Margrethe Vestager,vestager,247811,2019-05-01 12:14:11 EET,Link,88,12,https://twitter.com/vestager/status/1123531049651326976,March for Europe today! https://twitter.com/lugaricano/status/1123530686445572096,vestager,https://twitter.com/lugaricano/status/1123530686445572096,https://twitter.com/lugaricano/status/1123530686445572096,,,1.5151515151515151
Margrethe Vestager,vestager,247811,2019-05-01 12:11:55 EET,Link,24,5,https://twitter.com/vestager/status/1123530482786942981,Great to be here! https://twitter.com/cs_europa/status/1123465146825879552,vestager,https://twitter.com/cs_europa/status/1123465146825879552,https://twitter.com/cs_europa/status/1123465146825879552,,,-2.2758620689655173
Margrethe Vestager,vestager,247755,2019-04-29 11:37:06 EET,Tweet,129,68,https://twitter.com/vestager/status/1122796941224681473,RT @Mina_Andreeva: .@JunckerEU @rzeczpospolita “Not for a single second I regret putting #EU10 back into the heart of Europe. 2004 #enlarge…,vestager,,,,,1.4924242424242424
Margrethe Vestager,vestager,247755,2019-04-29 11:36:32 EET,Tweet,260,87,https://twitter.com/vestager/status/1122796801143316480,Good news: @Mastercard & @Visa are now bound by commitments to significantly reduce interchange fees on payments made in Europe w cards issued elsewhere. It will reduce costs for retailers when accepting payments with cards issued outside the EEA. To the benefit of all consumers,vestager,,,,,2.628787878787879
Margrethe Vestager,vestager,247755,2019-04-29 11:29:23 EET,Tweet,65,47,https://twitter.com/vestager/status/1122795002642468864,RT @VDombrovskis: Disappointing: the #EBA did not act on one of the biggest money laundering scandals in #Europe. @EU_Commission proposed m…,vestager,,,,,-1.1785714285714286
Margrethe Vestager,vestager,247730,2019-04-28 23:34:23 EET,Photo,44,8,https://twitter.com/vestager/status/1122615064744407040,Magnifique @BHL at @kglteater #Skuespilhuset @LookingEurope un tour de force! Aussi un tour d’horizon d’Europe - notre histoire commune et les traits distinctifs des nations: Malgré tous il y a de l’espoir. Merci! https://t.co/ezuialGpQ8,vestager,https://t.co/ezuialGpQ8,https://twitter.com/vestager/status/1122615064744407040/photo/1,,,-1.1538461538461537
