Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Chr Rabjerg Madsen,RabjergMadsen,1735,2019-05-02 08:40:49 EET,Link,7,4,https://twitter.com/RabjergMadsen/status/1123839742917971968,Skiftende @venstredk miljøministre har været alt for passive med at passe på drikkevandet. Nu åbner rigsrevisionen undersøgelse af miljøministerens håndtering af sprøjtegift-område. Godt m undersøgelse + @Spolitik vil vi passe bedre på drikkevandet #dkpol https://bit.ly/2GVaM7s,RabjergMadsen,https://bit.ly/2GVaM7s,https://www.dr.dk/nyheder/indland/passer-de-godt-nok-paa-drikkevandet-ministerium-sat-under-lup,,,1.375
Chr Rabjerg Madsen,RabjergMadsen,1729,2019-04-30 13:20:25 EET,Tweet,3,0,https://twitter.com/RabjergMadsen/status/1123185331636002816,@FRlarsmortensen @Friluftsraadet Tak for indsatsen!,RabjergMadsen,,,,,-3.0
Chr Rabjerg Madsen,RabjergMadsen,1729,2019-04-30 10:26:58 EET,Link,10,6,https://twitter.com/RabjergMadsen/status/1123141681795223553,Klar besked fra @larsloekke til nedslidte danskere. Vi er klar til at gøre noget... i 2040 #dkpol https://ekstrabladet.dk/nyheder/lederen/loekkes-bluff/7613541,RabjergMadsen,https://ekstrabladet.dk/nyheder/lederen/loekkes-bluff/7613541,https://ekstrabladet.dk/nyheder/lederen/loekkes-bluff/7613541,,,1.0666666666666667
Chr Rabjerg Madsen,RabjergMadsen,1729,2019-04-29 22:40:37 EET,Tweet,2,0,https://twitter.com/RabjergMadsen/status/1122963922640875523,"@SociologenHD @JakobEllemann @MFVMin @regeringDK Op med humøret, kammerat 😉",RabjergMadsen,,,,,-4.5
Chr Rabjerg Madsen,RabjergMadsen,1729,2019-04-29 22:21:43 EET,Tweet,0,0,https://twitter.com/RabjergMadsen/status/1122959166702792704,"@SociologenHD @JakobEllemann @MFVMin @regeringDK Fortvivlet?? Foråret er på vej, 1. maj lige om hjørnet. Jeg er i hopla! desuden synes jeg, du overdriver alvorligheden i @JakobEllemann forsøg på at gemme debat om natur, ved at kalde det en skandale. Jeg mener højst det er kritisabelt og trist😉",RabjergMadsen,,,,,-18.0
Chr Rabjerg Madsen,RabjergMadsen,1729,2019-04-29 22:15:28 EET,Tweet,0,1,https://twitter.com/RabjergMadsen/status/1122957592093954048,"@JakobEllemann @MFVMin @regeringDK PS. Danmark er jo åbenlyst forsinkede - hvad I også har oplyst til de grønne organisationer - I er blot ikke så forsinkede, at det er direkte direktivstridigt. Det er ikke super imponerende, for en “grøn” regering",RabjergMadsen,,,,,-9.0
Chr Rabjerg Madsen,RabjergMadsen,1729,2019-04-29 22:12:17 EET,Tweet,0,1,https://twitter.com/RabjergMadsen/status/1122956790935838721,"@JakobEllemann @MFVMin @regeringDK Er vi enige om, at fristen (30. april) har været kendt 1 år? Hvorfor svarer I ik kommissionen til tiden - jeg formoder ik, at “direktiv stridigt” udgør overlæggeren for, hvordan DK agerer i EU på naturområdet? Leverer I til 1. august?",RabjergMadsen,,,,,-9.0
Chr Rabjerg Madsen,RabjergMadsen,1729,2019-04-29 21:06:34 EET,Link,11,5,https://twitter.com/RabjergMadsen/status/1122940253541679104,". @MFVMin : Øh @JakobEllemann ? JEJ: ja? Mfvm: altså, @regeringDK har jo sjoflet naturen i 4 år, nu vil EU ha en stor redegørelse for naturen. Det r ik super godt lige før valget? JEJ: Vi skyder den bare til efter valget, d r der ingen der opdager! https://bit.ly/2V2DR9R #dkpol",RabjergMadsen,https://bit.ly/2V2DR9R,https://www.bt.dk/politik/danmark-naar-ikke-at-vurdere-fredet-dansk-natur-til-tiden,,,1.0666666666666667
Chr Rabjerg Madsen,RabjergMadsen,1729,2019-04-29 14:39:17 EET,Tweet,10,4,https://twitter.com/RabjergMadsen/status/1122842790352826368,RT @BennyEngelbrech: Tak @stephanie_lose for at invitere på besigtigelse i Grindsted for at se på forureningsbekæmpelse - vigtig indsats de…,RabjergMadsen,,,,,1.5555555555555556
Chr Rabjerg Madsen,RabjergMadsen,1726,2019-04-26 13:31:07 EET,Tweet,52,12,https://twitter.com/RabjergMadsen/status/1121738471314472961,RT @Spolitik: Vi vil hæve de grønne ambitioner! 💚Bindende klimalov i EU 💚Hæv klimamål fra 40 til 55 pct. CO2-reduktion i 2030 💚Klimavurder…,RabjergMadsen,,,,,7.111111111111111
Chr Rabjerg Madsen,RabjergMadsen,1726,2019-04-26 11:15:18 EET,Link,8,4,https://twitter.com/RabjergMadsen/status/1121704292224786434,"Hvis man trænger til at læse lidt op på @Spolitik miljøpolitik, er denne artikel let tilgængelige og endda i kommenteret udgave https://www.altinget.dk/miljoe/artikel/groen-jubel-over-roedt-natur-udspil-det-er-meget-ambitioest #dkpol",RabjergMadsen,https://www.altinget.dk/miljoe/artikel/groen-jubel-over-roedt-natur-udspil-det-er-meget-ambitioest,https://www.altinget.dk/miljoe/artikel/groen-jubel-over-roedt-natur-udspil-det-er-meget-ambitioest,,,-1.25
Chr Rabjerg Madsen,RabjergMadsen,1726,2019-04-26 11:14:16 EET,Link,1,0,https://twitter.com/RabjergMadsen/status/1121704033226502144,@HHestbech @alternativet_ @Spolitik @regeringDK Jeg tænker at de grønne organisationers reaktion på vores grønne politik er det bedste svar https://www.altinget.dk/miljoe/artikel/groen-jubel-over-roedt-natur-udspil-det-er-meget-ambitioest,RabjergMadsen,https://www.altinget.dk/miljoe/artikel/groen-jubel-over-roedt-natur-udspil-det-er-meget-ambitioest,https://www.altinget.dk/miljoe/artikel/groen-jubel-over-roedt-natur-udspil-det-er-meget-ambitioest,,,-15.0
Chr Rabjerg Madsen,RabjergMadsen,1726,2019-04-26 07:56:19 EET,Link,40,7,https://twitter.com/RabjergMadsen/status/1121654218513772546,"👍 til @alternativet_ for grønt udspil m fokus på urørt skov og vild natur. @Spolitik r enig i retningen, og vi r klar til sammen med ALT og den øvrige opposition at rydde op efter en @regeringDK, der har sat Danmarks grønne førerposition over styr #dkpol https://bit.ly/2GG6Uai",RabjergMadsen,https://bit.ly/2GG6Uai,https://www.fyens.dk/danmark/Vilde-skove-og-fredet-hav-Alternativet-vil-bruge-10-milliarder-paa-at-genoprette-naturen/artikel/3343799,,,3.1333333333333333
Chr Rabjerg Madsen,RabjergMadsen,1725,2019-04-21 18:55:36 EET,Tweet,69,12,https://twitter.com/RabjergMadsen/status/1120008193374072833,RT @NWammen: Forfærdelige og kujonagtige terrorangreb på Sri Lanka. Familier er for altid blevet ramt på den mest grusomme måde. Mine tanke…,RabjergMadsen,,,,,9.0
Chr Rabjerg Madsen,RabjergMadsen,1723,2019-04-18 22:05:05 EET,Tweet,4,0,https://twitter.com/RabjergMadsen/status/1118968712852332544,"@NaturThor @PiaOlsen @carstenbachft @ChristianPoll @larsclilleholt @JakobEllemann @MortenDDHansen @JesperTheilgard @AltingetMiljoe @thogerkirk Der må jeg være den kedelige og konstatere, at du er bedre til at passe på Danmarks natur end til at tælle til 90😉 men hvem ved, måske efter et valg ! 😊",RabjergMadsen,,,,,-2.25
Chr Rabjerg Madsen,RabjergMadsen,1723,2019-04-18 21:56:51 EET,Tweet,3,0,https://twitter.com/RabjergMadsen/status/1118966642527150081,@NaturThor @PiaOlsen @carstenbachft @ChristianPoll @larsclilleholt @JakobEllemann @MortenDDHansen @JesperTheilgard @AltingetMiljoe @thogerkirk Jep!,RabjergMadsen,,,,,-3.0
Chr Rabjerg Madsen,RabjergMadsen,1724,2019-04-17 10:45:35 EET,Link,10,2,https://twitter.com/RabjergMadsen/status/1118435322768121856,"Det eneste grønne ved @regeringDK er @larsloekkes lejlighedsvise grønne slips. Det er en af grundene til, at Danmark har brug for en ny regering, der fx går op i rent drikkevand og midler til grøn forskning. #dkpol https://twitter.com/danjoergensen/status/1118413430426357760",RabjergMadsen,https://twitter.com/danjoergensen/status/1118413430426357760,https://twitter.com/danjoergensen/status/1118413430426357760,,,-1.25
Chr Rabjerg Madsen,RabjergMadsen,1719,2019-04-12 21:59:18 EET,Tweet,2,1,https://twitter.com/RabjergMadsen/status/1116792933053657089,"@Torstenschack @PHummelgaard @Kristian_Jensen @Astridkrag @MogensJensenS @kplorentzen @Spolitik @regeringDK Jeg forstår simpelthen ik, at du ik vil stå ved den reelle forskel her. @Spolitik ønsker værdig tilbagetrækning for nedslidte. @venstredk har haft magten i 4 år, og vil beviseligt intet på den dagsorden. Clear cut",RabjergMadsen,,,,,-3.0
Chr Rabjerg Madsen,RabjergMadsen,1719,2019-04-12 21:56:48 EET,Tweet,3,1,https://twitter.com/RabjergMadsen/status/1116792304025493504,"@Torstenschack @PHummelgaard @Kristian_Jensen @Astridkrag @MogensJensenS @kplorentzen @Spolitik @regeringDK Bortforklaringerne står I selv for. S har fremlagt vision, ambition og finansiering. I har intet - intet! - gjort for nedslidt, udover at forsøge at hæve deres pensionsalder og skære ned på indsats for bedre arbejdsmiljø. Klar forskel i #dkpol som danskerne kan forholde sig til",RabjergMadsen,,,,,-2.25
Chr Rabjerg Madsen,RabjergMadsen,1719,2019-04-12 21:49:01 EET,Tweet,1,1,https://twitter.com/RabjergMadsen/status/1116790342840279040,"@Torstenschack @PHummelgaard @Kristian_Jensen @Astridkrag @MogensJensenS @kplorentzen @Spolitik @regeringDK Et løfte til 20 pct.? Hvor har du det fra? Vi kan jo ik have en meningsfuld dialog, når du helt åbenlyst trækker tal ud af den blå luft",RabjergMadsen,,,,,-4.5
Chr Rabjerg Madsen,RabjergMadsen,1719,2019-04-12 21:29:57 EET,Tweet,1,1,https://twitter.com/RabjergMadsen/status/1116785543365517317,"@Torstenschack @PHummelgaard @Kristian_Jensen @Astridkrag @MogensJensenS @kplorentzen @Spolitik @regeringDK Dit svar giver måske - måske - mening retorisk. I substansen er det meningsløst. 12 min handlede om at parterne skulle bidrage til at finansiere øget arbejdsudbud efter finanskrise. Vores tilbagetrækningsforslag er derimod finansieret. Lad være med a gøre dig dummere, end du er",RabjergMadsen,,,,,-4.5
Chr Rabjerg Madsen,RabjergMadsen,1719,2019-04-12 21:20:56 EET,Tweet,7,2,https://twitter.com/RabjergMadsen/status/1116783276163850240,"@Torstenschack @PHummelgaard @Kristian_Jensen @Astridkrag @MogensJensenS @kplorentzen @Spolitik Vi har igennem hele forløbet gjort det klart, at arbejdsmarkedets parter er afgørende i forh til at definere, hvem der er mest nedslidt. @regeringDK har aldrig haft intention om reelle forhandlinger. I har skjult afgørende rapport - tilståelsessag at I har forhandlet på skrømt.",RabjergMadsen,,,,,1.0
Chr Rabjerg Madsen,RabjergMadsen,1719,2019-04-12 21:14:45 EET,Tweet,2,1,https://twitter.com/RabjergMadsen/status/1116781721033281536,"@Torstenschack @PHummelgaard @Kristian_Jensen @Astridkrag @MogensJensenS @kplorentzen @Spolitik Fint du er uenig og repræsenterer et parti, der vil hæve pens alder. Men drop nu det crap om vores forslag. Vi har lagt ambition og finansiering frem. Der er intet skjult eller fordækt. Det er klart for alle, at vi ønsker at give de mest nedslidte tidl pens. I gør ikke.",RabjergMadsen,,,,,-3.0
Chr Rabjerg Madsen,RabjergMadsen,1719,2019-04-12 20:48:56 EET,Tweet,83,18,https://twitter.com/RabjergMadsen/status/1116775224605675520,RT @Spolitik: Politik når det er allerværst. Regeringen vil hellere føre valgkamp end gøre noget for de nedslidte. Vi har fremlagt vores…,RabjergMadsen,,,,,11.222222222222221
Chr Rabjerg Madsen,RabjergMadsen,1719,2019-04-12 16:36:05 EET,Link,8,2,https://twitter.com/RabjergMadsen/status/1116711590051631104,". @regeringDK smider @Spolitik ud. Dårligt nyt for nedslidte! Regeringens forhandlingsvillighed illustreres vel bedst ved det faktum, at de har hemmeligholdt rapport, som understreger behovet for tidlig tilbagetrækning for nedslidte. Useriøst! http://nyheder.tv2.dk/politik/2019-04-12-frederiksen-socialdemokratiet-er-smidt-ud-af-pensionsforhandlinger #dkpol",RabjergMadsen,http://nyheder.tv2.dk/politik/2019-04-12-frederiksen-socialdemokratiet-er-smidt-ud-af-pensionsforhandlinger,http://nyheder.tv2.dk/politik/2019-04-12-socialdemokratiet-er-ude-af-pensionsforhandlinger,,,-1.5
