Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Julie Skovsby,JulieSkovsby,1750,2019-04-09 20:49:30 EET,Link,1,1,https://twitter.com/JulieSkovsby/status/1115688202361290752,"Hvad mener ministeren med ""der, hvor jeg er"" - for det kan da ikke være hjemme på Fyn? https://twitter.com/MariaBergmannN/status/1114602390269902848",JulieSkovsby,https://twitter.com/MariaBergmannN/status/1114602390269902848,https://twitter.com/MariaBergmannN/status/1114602390269902848,,,-0.6
Julie Skovsby,JulieSkovsby,1736,2019-03-26 19:33:32 EET,Tweet,65,14,https://twitter.com/JulieSkovsby/status/1110595654890475520,RT @BennyEngelbrech: Man kan sagtens styrke sundhedsvæsenet uden at kaste Danmark ud i en dårligt gennemtænkt centraliseringsøvelse - helt…,JulieSkovsby,,,,,11.285714285714286
Julie Skovsby,JulieSkovsby,1729,2019-03-12 11:20:24 EET,Tweet,19,7,https://twitter.com/JulieSkovsby/status/1105398122010820608,"RT @BennyEngelbrech: Regeringens sundhedsreform løser ikke problemet med et stigende antal patienter, siger eksperter #dkpol #sundpol http…",JulieSkovsby,,,,,3.7142857142857144
Julie Skovsby,JulieSkovsby,1729,2019-03-11 10:47:35 EET,Tweet,333,49,https://twitter.com/JulieSkovsby/status/1105027475011194881,"RT @MHavskovHansen: I dag foreslår Brian Mikkelsen simpelthen at fjerne rengøring til de ældre, fordi det offentlige ikke gør rent hjemme h…",JulieSkovsby,,,,,54.57142857142857
Julie Skovsby,JulieSkovsby,1727,2019-03-06 23:13:52 EET,Link,2,1,https://twitter.com/JulieSkovsby/status/1103403347711848448,Så enig: En decentral uddannelsestruktur er et politisk valg. Lad os arbejde for et land i balance. #StopCentralisering #dkpol https://twitter.com/regionerne/status/1103354372875014146,JulieSkovsby,https://twitter.com/regionerne/status/1103354372875014146,https://twitter.com/regionerne/status/1103354372875014146,,,-0.4
Julie Skovsby,JulieSkovsby,1727,2019-03-06 16:53:43 EET,Tweet,26,13,https://twitter.com/JulieSkovsby/status/1103307676380004352,"RT @Jesper_Pet: Hver gang der bliver to ældre mere de kommende år, vil Venstre kun afsætte penge til én. For der skal være råd til at sætte…",JulieSkovsby,,,,,5.571428571428571
Julie Skovsby,JulieSkovsby,1727,2019-03-05 22:02:55 EET,Tweet,4,3,https://twitter.com/JulieSkovsby/status/1103023100801835008,"RT @enghausen: Tak til Faglige Seniorer, Kommunegruppe Assens samt borgerne bag initiativet/Facebookgrruppen: “Assens Kommune svigt af de æ…",JulieSkovsby,,,,,1.0
Julie Skovsby,JulieSkovsby,1725,2019-03-02 17:15:35 EET,Tweet,131,21,https://twitter.com/JulieSkovsby/status/1101863631225008129,RT @PHummelgaard: Wow. Nye toner fra @venstredk og @larsloekke i dag om behovet for bund under selskabsskat i EU. De sidste 4 år er vi i @S…,JulieSkovsby,,,,,21.714285714285715
Julie Skovsby,JulieSkovsby,1725,2019-02-28 07:45:53 EET,Tweet,93,31,https://twitter.com/JulieSkovsby/status/1100995484552974336,"RT @FOA_dk: Kære @uffeelbaek & @alternativet_ Det sidste sundhedsvæsenet har brug for er en strukturreform fuld af ""smarte"" snuptagsløsning…",JulieSkovsby,,,,,17.714285714285715
Julie Skovsby,JulieSkovsby,1725,2019-02-27 20:20:27 EET,Tweet,105,30,https://twitter.com/JulieSkovsby/status/1100822989535408130,"RT @PiaOlsen: Statsministeren påstod overfor mig i statsministerens spørgetime, at der er tale om nye penge - i strid med sandheden! Det er…",JulieSkovsby,,,,,19.285714285714285
