Account,User Name,Followers at Posting,Created,Type,Likes,Retweets,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2,Score
Uffe Elbaek,uffeelbaek,44313,2019-05-02 10:27:33 EET,Tweet,2,0,https://twitter.com/uffeelbaek/status/1123866603354054658,"@torstenfroling @Berry1952K Man skal selvfølgelig sige fra overfor alle former for personlige trusler, fysiske overgreb og had-mobning. Uanset hvem det kommer fra. Og uanset hvem det rammer. Jeg er modstander af alle former for ekstrem dogmatisme. Politisk som religiøst. Just saying.",uffeelbaek,,,,,-33.0
Uffe Elbaek,uffeelbaek,44286,2019-05-01 21:56:29 EET,Link,13,5,https://twitter.com/uffeelbaek/status/1123677591163035654,RT @sik_sid: DEBAT: Bæredygtig boligpolitik http://albertslund.lokalavisen.dk/laeserbreve/2019-04-30/DEBAT-B%C3%A6redygtig-boligpolitik-4770266.html#.XMgO7NaR7nw.twitter Vi skal afskaffe ulighedspolitikken og skabe en fair og bæredygtig boli…,uffeelbaek,http://albertslund.lokalavisen.dk/laeserbreve/2019-04-30/DEBAT-B%C3%A6redygtig-boligpolitik-4770266.html#.XMgO7NaR7nw.twitter,http://albertslund.lokalavisen.dk/laeserbreve/2019-04-30/DEBAT-B%C3%A6redygtig-boligpolitik-4770266.html#.XMgO7NaR7nw.twitter,,,-3.611111111111111
Uffe Elbaek,uffeelbaek,44286,2019-05-01 21:56:07 EET,Tweet,141,48,https://twitter.com/uffeelbaek/status/1123677498687012865,RT @LeilaStockmarr: Retorisk: alle siger de er grønne og vi står overfor et klimavalg med kun få år til at vende skuden. I praksis: massi…,uffeelbaek,,,,,1.4427480916030535
Uffe Elbaek,uffeelbaek,44286,2019-05-01 21:55:20 EET,Tweet,77,28,https://twitter.com/uffeelbaek/status/1123677301512781824,"RT @alternativet_: Mindre stress og bedre balance mellem arbejdsliv og familieliv. Et arbejdsliv, der fører til mindre nedslidning. Derfor…",uffeelbaek,,,,,-1.2476190476190476
Uffe Elbaek,uffeelbaek,44286,2019-05-01 21:55:09 EET,Tweet,37,10,https://twitter.com/uffeelbaek/status/1123677255824302080,"RT @alternativet_: ""Vi må gøre op med den klassiske socialdemokratiske forestilling om, at kagen skal gøres større og større, så der kan bl…",uffeelbaek,,,,,-2.7872340425531914
Uffe Elbaek,uffeelbaek,44286,2019-05-01 21:54:51 EET,Tweet,31,8,https://twitter.com/uffeelbaek/status/1123677179148210179,"RT @alternativet_: Vigtigt! Lad os demokratisere vores virksomheder. Vi ønsker en ny kooperationslov, der skal gøre det nemmere at starte o…",uffeelbaek,,,,,-3.358974358974359
Uffe Elbaek,uffeelbaek,44286,2019-05-01 21:54:39 EET,Link,39,11,https://twitter.com/uffeelbaek/status/1123677131865829376,"RT @jrgensteenniels: Nogle vokser med opgaven, andre gør ikke #dkgreen #dkpol https://twitter.com/xrebelatl/status/1123196602787737600",uffeelbaek,https://twitter.com/xrebelatl/status/1123196602787737600,https://twitter.com/xrebelatl/status/1123196602787737600,,,-1.3
Uffe Elbaek,uffeelbaek,44286,2019-05-01 21:52:49 EET,Tweet,1501,729,https://twitter.com/uffeelbaek/status/1123676668764348417,RT @MikeHudema: 16-year-old climate activist @GretaThunberg says she “has nothing to say” to people who don’t believe in climate change - i…,uffeelbaek,,,,,17.022900763358777
Uffe Elbaek,uffeelbaek,44286,2019-05-01 21:52:29 EET,Tweet,36,12,https://twitter.com/uffeelbaek/status/1123676584144179200,"RT @LeilaStockmarr: Hej #dkmedier og andre - er der nogen der har lavet opgørelse over, hvor grønt de forskellige partier har stemt i folke…",uffeelbaek,,,,,-2.7291666666666665
Uffe Elbaek,uffeelbaek,44286,2019-05-01 21:51:43 EET,Link,994,84,https://twitter.com/uffeelbaek/status/1123676393743818752,"RT @AbdelsTweet: Vi har brug for en stram kurs mod et forenet Danmark. Derfor har jeg oprettet domænet http://Stram-kurs.dk, hvor du kan…",uffeelbaek,"http://Stram-kurs.dk,","http://Stram-kurs.dk,",,,16.584615384615386
Uffe Elbaek,uffeelbaek,44286,2019-05-01 21:47:34 EET,Tweet,12,1,https://twitter.com/uffeelbaek/status/1123675347181031424,"@Berry1952K Jeg tænker på, at den negative retorik og hadtale der er blevet ført gennem de sidste 10-15-20 år mod muslimske borgere har ramt alle brune danskere. Hvorfor? Fordi de fleste muslimske borgere er brune danskere.",uffeelbaek,,,,,-10.076923076923077
Uffe Elbaek,uffeelbaek,44286,2019-05-01 21:26:22 EET,Tweet,21,4,https://twitter.com/uffeelbaek/status/1123670011598508032,"RT @ZeshanAJaffari: Thank you @uffeelbaek, people like you show that there is still some hope left for “Brown Danes” 🙏🏼 #dkpol #dkmedier ht…",uffeelbaek,,,,,-5.24
